tracking_id	female_flower_early_0	female_flower_early_3	female_flower_early_1	female_flower_early_2	female_flower_late_1	female_flower_late_0	male_flower_0	male_flower_1	male_flower_3	male_flower_2	male_flower_4	male_flower_6	male_flower_5	root_0	root_1	root_2	root_3	vegetative_0	vegetative_1	vegetative_5	vegetative_4	vegetative_3	vegetative_2
Zosma85g00870	100.705	116.531	108.443	79.2782	95.837	114.027	184.439	406.604	194.096	173.278	124.088	189.696	455.864	155.626	101.526	170.922	181.606	150.217	86.9813	180.346	159.367	171.554	151.626
Zosma85g00880	390.57	233.647	390.289	586.789	359.389	401.429	0	0	5.7939	11.4429	6.53094	0	23.8138	3.32534	0.746515	2.56382	0.814378	19.8399	472.598	42.5944	990.416	26.93	256.858
Zosma85g00890	727.386	64.9995	721.38	116.968	121.248	199.381	889.259	483.407	386.743	421.753	422.878	876.366	377.619	490.821	535.998	883.665	989.47	259.336	330.529	267.348	800.436	319.17	831.678
Zosma85g00910	473.584	613.689	544.833	588.738	813.163	715.504	617.541	1450.22	428.749	637.533	569.824	738.405	830.081	434.29	397.893	281.166	247.571	1411.47	1036.24	1431.9	1408.19	1110.11	1033.09
Zosma85g00920	211.616	134.098	278.703	280.073	209.099	104.025	536.849	2236.32	62.2845	184.721	125.721	967.295	113.966	79.1431	121.682	23.929	99.3541	0	138.59	0.906264	191.78	0.997406	2.26307
Zosma85g00930	322.527	430.402	357.809	417.835	365.923	388.092	186.086	257.516	221.617	248.474	202.459	214.78	209.221	246.075	238.885	352.099	210.11	406.718	255.145	331.692	119.75	346.1	107.496
Zosma85g00940	1716.74	1360.89	1802.66	1551.12	1602.37	1309.65	339.236	252.998	430.197	495.314	455.533	302.574	438.854	1279.59	1269.82	1300.71	1182.48	1322.19	1370.25	1119.24	1204.71	1124.08	918.806
Zosma85g00970	38.7849	32.207	26.1939	40.2889	34.8498	23.3389	146.563	131.017	347.634	384.155	403.285	354.309	139.481	40.5692	25.3815	23.929	24.4313	63.7712	31.8931	89.7201	58.5246	67.8236	81.4705
Zosma85g00980	232.029	148.738	232.602	197.546	222.168	181.377	306.3	469.853	194.096	281.168	204.092	391.935	503.492	689.676	619.608	513.619	532.603	368.456	317.192	348.005	485.304	385.996	304.383
Zosma85g00990	557.277	532.879	580.457	680.363	675.941	610.145	414.988	650.566	446.131	387.424	662.89	360.58	280.663	305.931	284.422	245.273	276.889	415.221	1385.32	609.915	2433.72	420.905	3408.18
Zosma85g01000	473.584	494.231	511.305	408.738	626.571	375.423	13.1742	4.51782	1.44848	17.9817	1.63273	7.8387	28.9168	509.442	388.935	73.4963	134.372	2.83427	656.419	6.34385	385.362	1.99481	5.65767
Zosma85g01010	716.499	891.841	731.857	803.179	713.695	904.215	296.42	316.247	270.865	354.73	293.892	293.167	350.403	511.438	456.867	1177.65	674.305	1208.82	629.745	918.045	711.299	1107.12	594.056
Zosma85g01020	138.809	363.061	138.828	140.361	447.239	294.737	222.315	361.425	317.216	287.707	285.728	214.78	813.071	262.702	259.787	202.542	306.206	350.033	229.051	488.476	325.036	374.027	678.921
Zosma85g01030	781.141	500.087	824.584	859.714	477.007	328.078	14.821	9.03564	31.8665	22.8858	24.491	18.8129	256.849	63.1815	61.2143	1.70922	0	0	329.949	0	116.149	1.99481	3.3946
Zosma85g01050	1392.17	567.428	1389.32	1477.69	862.533	736.842	393.579	221.373	278.107	299.15	311.852	236.729	447.359	1464.48	1195.92	867.427	1287.53	739.746	851.837	765.793	712.199	678.236	975.383
Zosma85g01060	249.72	203.782	257.224	410.037	280.251	255.394	393.579	438.228	530.142	462.62	480.024	431.128	918.532	147.645	150.05	180.322	129.486	179.976	280.66	109.658	148.562	136.645	106.364
Zosma85g01070	560.68	460.853	575.742	482.167	381.17	511.455	1088.52	1129.45	799.559	818.985	804.938	948.482	809.669	795.422	856.253	1477.62	1110	965.07	502.172	962.452	624.862	1115.1	729.84
Zosma85g01080	98.6633	158.693	202.741	572.493	194.578	134.032	0	9.03564	2.89695	1.6347	6.53094	4.70322	1.70099	631.815	362.06	1.70922	94.4679	0	2129.3	1.81253	438.484	0.997406	2.26307
Zosma85g01090	27.8979	55.0447	32.4804	37.6896	60.2612	50.6787	6.5871	9.03564	14.4848	21.2511	9.7964	4.70322	8.50493	27.9329	30.6071	0.854608	4.07189	0	22.6151	0	0	0	0
Zosma85g01100	189.161	170.404	178.118	187.798	112.536	194.713	556.61	447.264	467.858	425.022	439.205	536.167	180.304	289.305	305.325	411.067	384.387	460.57	157.146	382.443	279.117	422.9	385.853
Zosma85g01110	142.892	214.323	167.641	176.102	220.716	218.052	69.1646	108.428	139.054	98.082	140.415	65.8451	216.025	178.903	125.415	81.1878	57.8209	11.3371	96.2593	11.7814	49.5208	8.97666	21.4992
Zosma85g01130	415.747	378.871	386.098	280.723	405.129	309.407	1692.89	2118.86	1580.29	1391.13	1397.62	1788.79	1209.4	914.469	916.721	1599.83	1488.68	1317.94	380.978	1363.93	640.169	1484.14	942.568
Zosma85g01140	0.680436	12.2972	10.4776	5.19857	1.45208	2.6673	0	0	0	0	0	0	5.10296	190.875	532.266	1381.9	1004.94	1.41714	9.278	2.71879	26.111	1.99481	6.78921
Zosma85g01150	2139.29	2848.85	2834.18	2356.25	3484.26	2731.32	1536.44	2001.39	1423.85	1315.93	1201.69	1597.53	2478.34	2054.4	1541.55	2109.17	2000.93	1672.22	1467.66	1668.43	1181.3	1402.35	1225.45
Zosma85g01160	281.701	154.594	295.467	205.993	238.14	213.384	370.525	524.067	576.493	338.383	502.882	380.961	290.868	222.133	198.573	238.436	246.757	242.33	181.501	183.972	178.275	248.354	198.019
Zosma85g01170	170.109	21.0809	289.181	118.267	91.4808	10.0024	6.5871	18.0713	11.5878	9.8082	11.4291	9.40644	8.50493	1.33014	4.47909	3.41843	0.814378	0	28.4139	1.81253	5.40227	0.997406	3.3946
Zosma85g01180	596.743	519.411	700.425	736.897	585.187	480.114	349.117	438.228	279.556	318.767	295.525	304.141	394.629	628.49	540.477	365.772	447.908	209.736	492.894	265.535	342.144	269.3	413.01
Zosma85g01190	715.139	476.663	820.917	497.763	553.241	651.489	49.4033	13.5535	86.9086	63.7533	111.026	62.7096	117.368	47.8849	51.5096	152.975	88.7672	1642.46	1532.61	1719.18	2468.84	1621.78	1922.48
Zosma85g01200	8759.26	3034.48	9682.31	7639.3	6116.87	3786.24	49.4033	67.7673	912.54	1304.49	2000.1	211.645	595.345	563.313	511.363	17.9468	21.1738	7.08569	1739.05	3.62505	2245.54	10.9715	5.65767
Zosma85g01210	3901.62	996.074	2408.27	5605.36	1108.66	1661.73	727.875	343.354	110.084	305.689	112.659	301.006	5.10296	5.98562	2.98606	47.8581	9.77254	5.66855	2369.37	6.34385	832.85	3.98962	0
Zosma85g01220	123.159	105.405	135.16	106.571	122.7	251.393	42.8162	27.1069	49.2482	70.2921	70.2076	92.4966	13.6079	25.9377	43.2979	7.69147	19.5451	7.08569	451.723	68.876	1025.53	15.9585	1945.11
Zosma85g01230	399.416	359.547	457.869	727.8	326.717	392.76	169.618	103.91	325.907	317.132	303.689	277.49	267.055	287.975	220.222	220.489	316.793	111.954	234.27	141.377	227.796	99.7406	92.7858
Zosma85g01240	293.268	480.762	269.797	379.496	756.532	542.796	345.823	487.924	389.64	230.493	346.14	286.896	665.085	432.295	450.895	314.496	204.409	117.622	215.714	76.1261	102.643	84.7795	47.5245
Zosma85g01250	956.693	1021.25	1068.71	1108.6	808.08	1233.63	2219.85	3591.67	1835.22	2082.61	2106.23	2197.97	801.164	730.91	734.571	1269.09	1031.82	2866.87	1055.95	2683.45	2726.34	3884.9	3831.38
Zosma85g01260	972.343	816.886	880.639	849.317	1070.91	1225.63	97.1598	162.641	192.647	201.068	254.707	108.174	445.658	166.932	154.529	234.163	127.043	4988.32	2887.78	5854.46	5404.07	4230	6539.14
Zosma85g01280	493.997	527.023	538.546	549.099	320.909	495.451	681.765	1143.01	434.543	588.492	553.497	805.818	210.922	318.568	449.402	318.769	339.596	425.141	783.411	403.287	897.677	369.04	388.116
Zosma860g00010	0	437.429	0.523878	0	331.799	20.0048	1.64678	0	0	3.2694	0	1.56774	1.70099	0	0	0	0	0	0	0	0	0	0
Zosma860g00020	0	50.9456	0	0	40.6581	6.00143	0	0	0	1.6347	0	0	1.70099	0	0	0	0	0	0	0	0	0	0
Zosma86g00010	104.107	702.112	51.34	56.5345	702.079	861.539	60.9307	316.247	34.7634	99.7167	17.9601	73.6837	27.2158	148.31	156.768	2007.47	952.823	1706.23	4061.45	3038.7	4684.67	1769.4	14848
Zosma86g00030	6.12393	51.5312	3.66714	4.54875	18.877	36.0086	0	0	0	9.8082	0	4.70322	3.40197	1.33014	0.746515	0	51.3058	56.6855	111.916	239.254	456.492	113.704	1438.18
Zosma86g00040	244.957	248.287	186.501	313.864	182.236	217.385	6.5871	4.51782	28.9695	44.1369	22.8583	1.56774	52.7305	19.287	2.98606	3.41843	4.88627	637.712	716.146	703.261	1079.55	869.738	262.516
Zosma86g00050	27.2175	45.0898	35.6237	40.2889	44.2883	34.6749	37.8758	36.1425	33.3149	31.0593	27.7565	39.1935	56.1325	31.9233	29.8606	12.8191	17.9163	2.83427	24.3548	11.7814	13.5057	4.98703	10.1838
Zosma86g00060	30.6196	43.9186	36.1476	61.733	55.9049	71.3503	3.29355	0	13.0363	6.5388	4.8982	4.70322	32.3187	16.6267	16.4233	6.83687	4.07189	21.2571	196.578	46.2194	228.696	37.9014	117.68
Zosma86g00070	1100.27	1047.61	1328.03	1098.85	832.766	891.546	2402.65	4576.55	2552.21	3004.58	2111.13	3285.98	1551.3	1316.84	1360.9	2314.28	2073.41	2067.6	1106.98	1597.74	1639.59	2230.2	1916.82
Zosma86g00080	131.324	16.9819	34.5759	113.069	18.877	51.3456	1.64678	0	7.24238	4.9041	6.53094	3.13548	13.6079	54.5356	14.9303	27.3475	17.1019	117.622	80.0228	232.003	328.638	189.507	1886.27
Zosma86g00090	229.307	236.575	233.126	246.282	204.017	240.057	121.861	58.7316	137.605	134.045	128.986	95.6321	49.3286	119.047	105.259	93.1523	107.498	51.0169	160.046	82.47	138.658	80.7899	148.231
Zosma86g00100	161.263	237.16	177.595	213.141	310.744	232.722	67.5178	45.1782	57.939	81.735	53.8802	58.0064	86.7503	199.521	160.501	162.376	114.013	70.8569	153.667	85.1888	62.1261	107.72	44.1299
Zosma86g00110	57.1566	79.0535	83.8205	161.156	76.234	66.0157	125.155	162.641	115.878	207.607	240.012	247.703	45.9266	113.727	147.81	14.5283	49.6771	24.0913	232.53	22.6566	49.5208	35.9066	5.65767
Zosma86g00120	49.6719	89.594	49.7684	78.6284	93.6589	88.6878	163.031	225.891	150.642	165.105	138.782	197.535	93.5542	17.9568	34.3397	56.4041	51.3058	68.0226	34.7925	46.2194	14.406	41.8911	2.26307
Zosma86g00130	545.029	491.303	652.228	918.198	582.283	439.438	149.857	908.081	40.5573	76.8309	65.3094	90.9289	102.059	109.736	131.387	7.69147	4.07189	2.83427	767.755	0	18.9079	0	0
Zosma86g00150	262.648	515.897	264.034	339.207	339.786	384.091	398.52	275.587	492.482	482.237	527.373	550.277	125.873	343.175	353.848	534.13	517.945	495.998	289.358	390.6	603.253	344.105	669.869
Zosma86g00160	185.759	196.755	210.075	197.546	222.168	203.382	98.8066	85.8385	91.254	114.429	91.4331	111.309	62.9365	244.08	194.094	266.638	233.727	259.336	150.768	283.661	235.899	268.302	297.594
Zosma86g00170	0.680436	1.17116	0	0	0	0	4.94033	0	5.7939	9.8082	3.26547	10.9742	1.70099	41.8993	35.0862	14.5283	17.1019	0	1.73963	0	0	1.99481	0
Zosma86g00180	5.44349	10.5405	4.7149	2.59929	19.603	12.0029	148.21	112.945	110.084	202.703	101.23	170.884	136.079	70.4973	90.3284	35.0389	92.0247	82.1939	60.307	92.4389	160.267	63.834	62.2344
Zosma86g00190	799.513	308.601	52.9117	105.921	53.0008	92.0219	648.83	338.836	196.993	429.926	132.251	417.019	52.7305	730.245	727.106	6028.41	3649.23	549.849	1225.86	1708.31	3081.99	953.52	3202.24
Zosma86g00200	189.842	171.575	226.839	219.64	189.496	151.369	131.742	94.8742	107.187	132.411	145.313	117.58	98.6571	170.923	194.841	195.705	183.235	359.953	272.541	344.38	433.082	368.043	489.955
Zosma86g00210	192.563	236.575	174.975	209.892	278.799	285.401	266.778	248.48	175.266	210.876	151.844	148.935	233.035	147.645	175.431	273.475	188.936	379.793	201.797	309.036	296.224	296.23	478.639
Zosma86g00220	379.003	132.927	929.359	1676.54	584.461	98.6902	1149.45	799.654	1478.89	1324.11	1472.73	884.205	124.172	1.33014	2.98606	4.27304	4.88627	4.25141	1623.07	6.34385	836.451	5.98444	4.52614
Zosma86g00230	166.707	219.593	187.548	247.582	337.608	249.393	32.9355	13.5535	36.2119	32.694	39.1856	26.6516	91.8532	60.5212	42.5514	77.7693	59.4496	432.227	369.381	526.539	332.239	390.983	158.415
Zosma86g00250	707.654	848.508	799.438	849.966	874.876	876.209	601.073	862.903	550.421	590.127	560.028	575.36	750.135	606.542	624.087	752.055	481.298	717.071	701.069	584.54	361.952	707.161	281.752
Zosma86g00260	630.764	308.601	1064.52	1884.48	1375.12	533.46	6.5871	31.6247	99.9448	155.297	142.048	34.4903	91.8532	222.133	182.15	35.8935	19.5451	133.211	5310.5	292.723	14750	27.9274	5231.08
Zosma86g00270	63.2806	146.981	76.4862	77.3287	230.88	162.705	21.4081	13.5535	46.3512	50.6757	57.1457	7.8387	158.192	81.1384	73.905	45.2942	23.617	1.41714	39.4315	6.34385	67.5283	1.99481	49.7875
Zosma86g00280	3.40218	4.68465	3.66714	1.94946	6.53434	8.00191	126.802	180.713	26.0726	31.0593	27.7565	17.2451	34.0197	1.99521	0.746515	0	0.814378	1.41714	0.579875	0.906264	0	0.997406	0
Zosma86g00290	70.7654	111.846	63.3892	85.7764	99.4672	107.359	54.3436	81.3207	62.2845	62.1186	47.3493	47.0322	22.1128	44.5596	48.5235	116.227	57.0065	73.6911	99.1587	79.7512	42.3178	81.7873	40.7352
Zosma86g00300	3604.27	4753.16	3708.53	3802.75	6259.17	4857.82	619.188	691.226	2006.14	1315.93	2560.13	1285.55	5701.7	5345.16	4556.73	998.182	1517.19	324.524	3399.81	337.13	1810.66	266.307	631.396
Zosma86g00320	0	0.585581	0	0	1.45208	0	72.4581	94.8742	1.44848	0	9.7964	3.13548	61.2355	0	0	0	0	0	1.15975	0.906264	0	0	1.13153
Zosma86g00330	2.72175	6.4414	3.14327	7.14804	2.17811	2.6673	9.88066	4.51782	20.2787	8.1735	21.2255	0	6.80394	3.32534	2.98606	0.854608	7.3294	0	56.2479	0.906264	0.900378	0	0
Zosma86g00340	140.85	59.7293	92.7264	109.82	55.9049	71.3503	65.871	18.0713	140.502	62.1186	138.782	45.4644	86.7503	131.684	197.827	67.514	174.277	52.4341	213.394	39.8756	26.111	54.8573	24.8938
Zosma86g00350	386.488	637.698	337.377	147.509	371.731	708.169	787.159	646.048	867.637	1011.88	1224.55	1208.73	620.86	79.1431	147.064	84.6062	79.8091	79.3597	2289.35	73.4074	56.7238	73.8081	47.5245
Zosma86g00360	152.418	282.25	188.072	252.131	260.648	239.39	144.916	153.606	153.538	153.662	161.641	150.503	76.5443	123.703	115.71	80.3332	93.6535	82.1939	191.359	108.752	108.045	92.7588	59.9713
Zosma86g00370	154.459	154.008	150.353	183.25	185.866	188.045	177.852	230.409	108.636	158.566	109.393	141.097	96.9562	138.999	129.147	276.893	182.421	247.999	130.472	234.722	112.547	269.3	157.283
Zosma86g00380	166.707	167.476	152.448	165.704	202.565	296.071	301.36	302.694	331.701	299.15	401.653	380.961	253.447	442.271	197.08	213.652	324.937	391.13	576.976	500.258	1281.24	554.558	345.118
Zosma86g00390	538.906	427.474	622.891	676.464	381.17	375.423	93.8662	27.1069	257.829	191.26	318.383	101.903	467.771	822.025	814.448	746.073	842.881	799.265	510.87	705.979	383.561	729.104	469.587
Zosma86g00400	0.680436	0.585581	2.61939	1.29964	0	0	3.29355	0	0	0	0	0	0	1.33014	1.49303	1.70922	0	0	1445.63	0	2.70113	0.997406	0
Zosma86g00410	12.9283	3.51349	10.4776	2.59929	2.17811	22.0052	2256.08	4332.59	1113.88	1624.89	1221.29	1782.52	418.442	0.665068	0.746515	1.70922	0.814378	1.41714	74.8039	0	16.2068	1.99481	0
Zosma86g00420	453.851	354.277	481.968	496.464	343.416	336.08	291.479	198.784	169.472	261.552	249.808	402.909	113.966	318.568	408.344	396.538	522.831	222.491	284.139	165.846	303.427	338.121	155.02
Zosma86g00430	1048.55	594.951	1219.06	1285.35	882.136	734.842	207.494	176.195	273.762	398.867	375.529	352.741	464.369	466.878	423.274	111.099	168.576	133.211	1144.67	165.846	1498.23	124.676	239.885
Zosma86g00440	100.705	282.25	144.59	322.311	246.853	116.028	113.628	167.159	168.023	150.392	173.07	186.561	340.197	37.2438	45.5374	60.6772	40.7189	4.25141	226.151	0.906264	6.30265	3.98962	2.26307
Zosma86g00450	478.347	587.338	569.455	726.5	715.874	560.133	233.842	194.266	438.888	423.387	431.042	448.373	335.094	359.802	329.96	159.812	175.091	474.741	906.345	609.915	1175.89	412.926	663.079
Zosma86g00470	179.635	75.54	184.405	163.755	134.317	69.3499	103.747	49.696	76.7692	76.8309	80.004	79.9547	44.2256	224.128	183.643	37.6028	197.08	7.08569	149.028	11.7814	120.651	4.98703	18.1046
Zosma86g00480	322.527	240.088	299.658	332.059	254.113	306.073	14.821	4.51782	78.2177	96.4473	179.601	29.787	76.5443	599.892	995.852	839.225	767.959	1248.5	286.458	1015.02	280.918	1386.39	833.941
Zosma86g00490	8.84567	28.1079	16.2402	9.0975	30.4936	14.0033	182.792	397.568	162.229	495.314	292.259	617.689	306.177	1.99521	18.6629	23.0744	17.1019	9.91996	14.4969	7.25011	0	5.98444	9.05228
Zosma86g00500	25.8566	46.2609	19.3835	44.1879	59.5351	34.6749	11.5274	27.1069	34.7634	16.347	29.3892	34.4903	25.5148	20.6171	17.1699	0	1.62876	2.83427	19.1359	0.906264	0	1.99481	0
Zosma86g00510	305.516	436.258	335.282	393.792	586.639	406.764	1106.63	2091.75	1173.27	750.328	969.844	766.625	2250.4	907.153	1008.54	615.318	1269.62	619.289	339.227	647.978	490.706	790.943	647.238
Zosma86g00520	350.425	487.204	327.424	444.478	570.666	452.775	635.656	935.188	566.354	568.876	511.046	689.805	1282.54	296.621	248.59	182.886	210.11	188.479	318.931	203.909	299.826	186.515	238.754
Zosma86g00540	97.9828	155.179	96.9174	122.166	152.468	124.696	23.0549	67.7673	18.8302	27.7899	44.0838	15.6774	64.6374	351.156	381.469	176.049	530.16	48.1827	139.17	54.3758	86.4363	28.9248	67.8921
Zosma86g00550	8255.05	9314.26	7620.33	8575.69	11076.4	9264.87	6980.68	8177.25	4929.16	4609.86	6274.6	5062.23	15812.4	7285.83	7889.18	19141.5	12660.3	15989.6	7868.33	12801	5577.84	15424.9	6260.78
Zosma86g00560	118.396	122.387	137.78	135.163	101.645	87.3541	617.541	1106.87	469.306	575.415	395.122	714.889	64.6374	176.908	160.501	162.376	218.253	228.159	168.164	212.066	89.1374	209.455	97.312
Zosma86g00580	770.934	963.282	790.008	891.555	898.109	1289.64	5933.33	9645.54	848.807	1157.37	729.832	1837.39	578.335	174.248	192.601	368.336	226.397	4442.72	2463.89	4535.85	4394.74	4911.23	5386.1
Zosma86g00590	9667.64	5968.83	11070.6	10586.2	9765.94	5201.24	95356.6	177284	78078.7	91067.5	55388.9	130510	12568.6	17216.6	12680.3	1202.43	11175.7	287.679	15672.3	177.628	20408	248.354	202.545
Zosma86g00600	192.563	118.287	222.648	150.109	111.81	107.359	217.374	162.641	131.811	130.776	124.088	153.638	78.2453	271.348	261.28	429.868	425.105	85.0282	147.868	116.908	172.873	103.73	62.2344
Zosma86g00610	3.40218	0.585581	0	0.649821	0	2.00048	3.29355	4.51782	5.7939	4.9041	1.63273	6.27096	0	242.75	235.899	16.2376	227.212	43.9312	1.15975	18.1253	0	43.8859	3.3946
Zosma873g00010	0	0	0	0	0	0	4.94033	22.5891	27.521	9.8082	44.0838	21.9484	61.2355	0	0	0	0	1.41714	0	0	0	0	0
Zosma87g00020	3556.64	1858.64	3516.79	2450.48	2427.15	2329.89	889.259	799.654	863.292	964.473	889.84	882.637	853.895	1520.35	1374.33	1254.56	1114.88	773.757	2132.2	881.794	4347.92	508.677	2581.03
Zosma87g00030	295.309	305.674	353.618	287.871	255.565	316.742	36.2291	40.6604	44.9028	83.3697	52.2475	48.5999	113.966	165.602	182.15	381.155	298.062	325.942	229.631	211.159	274.615	192.499	641.58
Zosma87g00040	176.233	227.206	182.309	244.333	241.771	197.38	82.3388	54.2138	118.775	68.6574	102.862	61.1418	144.584	83.1336	135.119	186.305	157.989	28.3427	158.886	44.4069	144.06	25.9326	85.9966
Zosma87g00050	56.4762	44.5042	31.9565	42.8882	68.9736	44.0105	52.6968	22.5891	46.3512	35.9634	45.7166	47.0322	10.2059	57.861	68.6794	187.159	74.1084	181.394	64.3662	181.253	234.999	177.538	408.484
Zosma87g00060	302.794	303.331	341.568	296.968	302.758	330.079	200.907	126.499	166.575	202.703	205.724	228.89	185.407	226.123	237.392	397.393	321.679	528.592	358.943	469.445	394.366	571.514	380.196
Zosma87g00070	160.583	305.674	170.26	198.196	358.663	265.397	39.5226	63.2494	68.0784	39.2328	71.8403	29.787	314.682	131.018	129.147	121.354	62.7071	28.3427	92.2002	31.7192	27.9117	21.9429	6.78921
Zosma87g00080	319.125	264.097	315.374	460.723	288.963	310.074	9.88066	18.0713	20.2787	31.0593	14.6946	15.6774	44.2256	87.124	109.738	52.1311	43.9764	21.2571	459.261	26.2816	632.966	13.9637	102.97
Zosma87g00090	284.422	258.827	624.986	382.745	897.383	398.762	3.29355	4.51782	14.4848	40.8675	32.6547	15.6774	6.80394	27.9329	28.3676	13.6737	11.4013	58.1026	242.968	107.845	298.025	36.904	320.224
Zosma87g00100	21.774	30.4502	21.479	27.2925	40.6581	25.3394	24.7016	13.5535	40.5573	39.2328	32.6547	36.058	15.3089	13.9664	6.71864	6.83687	3.25751	1.41714	98.5788	0.906264	1.80076	0	2.26307
Zosma87g00110	794.75	528.194	713.522	524.406	507.501	479.448	223.962	72.2851	369.361	253.379	515.944	120.716	127.574	427.639	418.795	369.191	335.524	756.751	540.444	563.696	2000.64	569.519	751.339
Zosma87g00130	1166.95	639.455	1433.85	2885.86	612.776	627.483	9.88066	45.1782	34.7634	58.8492	73.473	45.4644	253.447	351.156	233.659	11.9645	53.749	0	919.682	4.53132	64.8272	2.99222	4.52614
Zosma87g00140	263.329	183.873	145.638	133.213	153.194	249.393	8.23388	9.03564	33.3149	14.7123	45.7166	4.70322	61.2355	10.6411	2.98606	35.0389	57.0065	72.274	434.906	94.2514	650.973	87.7717	612.16
Zosma87g00150	730.108	323.241	660.086	435.38	553.967	376.09	1228.49	2141.45	1180.51	1283.24	1340.47	1084.88	1284.24	1279.59	1193.68	628.137	1367.34	562.603	448.823	597.228	819.344	599.441	1167.74
Zosma87g00160	55.7958	144.639	17.8118	11.6968	251.935	163.372	55.9904	176.195	23.1756	35.9634	26.1237	62.7096	18.7108	150.305	160.501	164.939	263.859	279.176	477.237	275.504	350.247	291.243	144.836
Zosma87g00170	1166.27	1101.48	1108.53	1028.67	887.945	1113.6	2074.94	2972.72	2235	2067.9	2081.74	2199.54	1399.91	844.637	936.13	1395.58	1205.28	1234.33	1067.55	1052.17	1093.96	1154	1215.27
Zosma87g00180	143.572	165.72	112.11	102.672	93.6589	189.378	136.682	239.444	267.968	238.666	290.627	280.625	168.398	168.927	186.629	476.017	371.356	889.962	244.127	773.043	505.112	808.896	664.211
Zosma87g00190	493.997	358.376	347.331	27.2925	674.489	602.81	36.2291	0	55.0421	86.6391	137.15	43.8967	34.0197	3842.1	3223.45	221.344	4128.9	15.5885	2684.24	7.25011	5796.63	4.98703	685.71
Zosma87g00200	0.680436	0.585581	0	0	0	0	42.8162	4.51782	5.7939	4.9041	0	9.40644	0	119.047	126.161	4.27304	171.834	2.83427	297.476	2.71879	1182.2	0	1.13153
Zosma87g00210	2071.93	4619.65	1802.66	1436.76	3258.46	3632.2	805.273	225.891	721.341	1069.09	855.553	835.605	59.5345	2276.53	2257.46	771.711	2202.89	1706.23	770.074	1326.77	598.751	1439.26	613.292
Zosma87g00220	202.09	259.413	195.93	218.99	298.402	236.723	414.988	646.048	240.447	300.785	240.012	410.748	244.942	242.75	265.013	360.645	334.709	549.849	215.134	560.071	249.405	561.54	376.801
Zosma87g00230	6.80436	11.7116	8.90592	5.19857	21.0551	10.0024	9972.88	20194.6	14.4848	16.347	6.53094	362.148	3.40197	0.665068	0	0.854608	0.814378	1.41714	1.15975	0	0	0.997406	0
Zosma87g00250	0.680436	4.68465	1.04776	1.29964	0	2.00048	9.88066	76.8029	4.34543	39.2328	11.4291	50.1677	0	24.6075	21.6489	41.8758	33.3895	126.125	1.15975	96.0639	11.7049	105.725	14.71
