tracking_id	female_flower_early_0	female_flower_early_3	female_flower_early_1	female_flower_early_2	female_flower_late_1	female_flower_late_0
Zosma89g01180	51.0327	49.1888	53.4355	25.9929	49.3706	61.3479
Zosma89g01190	3118.44	1256.66	2893.9	1946.22	1327.92	1235.63
Zosma89g01210	5153.62	4453.93	4313.09	3589.61	4780.23	5720.7
Zosma89g01220	39.4653	38.6484	12.0492	12.3466	32.6717	103.358
Zosma89g01230	402.818	908.822	433.771	803.829	1157.3	1126.94
Zosma89g01250	62.6001	152.251	66.5325	61.733	81.3163	158.704
Zosma89g01260	83.6937	237.16	52.3878	8.44768	168.441	280.067
Zosma89g01280	263.329	389.412	207.98	198.845	354.307	461.443
Zosma89g01290	38.7849	74.3688	38.2431	16.8954	53.7268	66.0157
Zosma89g01300	189.161	153.422	188.072	207.293	199.66	168.04
Zosma89g01320	34.7023	58.5581	44.0057	57.1843	60.9872	64.0152
Zosma8g00010	89.1372	95.4498	90.6309	105.921	121.248	73.3508
Zosma8g00030	665.467	203.782	726.095	721.952	447.239	278.066
Zosma8g00040	68.0436	28.1079	52.9117	41.5886	29.0415	34.0081
Zosma8g00050	227.266	137.612	174.451	272.275	136.495	154.037
Zosma8g00070	207.533	159.278	177.071	207.943	113.988	173.375
Zosma8g00080	1419.39	1162.96	1631.88	1690.19	1029.52	1014.91
Zosma8g00110	1306.44	959.182	1368.37	1236.61	925.699	876.209
Zosma8g00120	74.1676	98.3777	51.34	35.7402	108.906	93.3556
Zosma8g00140	891.372	892.426	872.78	1360.08	1279.28	765.516
Zosma8g00150	84.3741	111.26	85.3921	116.968	52.2747	92.6887
Zosma8g00200	180.996	141.125	186.501	154.008	132.865	154.037
Zosma8g00220	367.436	332.61	349.427	328.16	392.061	406.764
Zosma8g00230	1999.12	1661.29	1774.9	1829.25	1402.71	1504.36
Zosma8g00240	284.422	231.89	253.033	298.918	298.402	247.392
Zosma8g00250	2016.81	967.966	1568.49	1278.2	1121.73	1215.62
Zosma8g00260	78.9306	89.594	93.2503	100.072	99.4672	126.697
Zosma8g00280	110.911	165.72	87.4876	101.372	115.44	136.032
Zosma8g00290	110.911	240.088	148.781	43.538	352.855	329.412
Zosma8g00300	155.139	100.72	174.975	244.333	227.976	102.691
Zosma8g00310	902.939	755.986	911.547	896.754	617.858	674.161
Zosma8g00330	42.1871	16.3963	35.0998	20.7943	9.43849	20.0048
Zosma8g00340	496.038	470.807	525.973	460.074	576.474	514.789
Zosma8g00350	883.206	873.688	999.035	1159.93	1058.56	909.55
Zosma8g00360	412.344	398.781	379.811	402.239	413.116	385.425
Zosma8g00370	410.303	861.976	437.438	440.579	665.777	572.136
Zosma8g00380	106.828	100.134	143.543	104.621	82.7683	120.029
Zosma8g00390	112.272	117.702	126.255	114.369	174.975	131.365
Zosma8g00400	215.018	387.655	323.233	174.152	312.196	266.063
Zosma8g00410	272.175	230.719	232.602	173.502	182.236	306.073
Zosma8g00420	103.426	94.8642	93.7741	61.0832	95.837	80.6859
Zosma8g00430	198.687	272.881	256.7	223.539	285.333	271.398
Zosma8g00440	264.009	134.098	272.94	350.254	84.9465	132.698
Zosma8g00450	30.6196	18.7386	51.34	58.4839	10.1645	18.6711
Zosma8g00480	200.048	162.792	182.309	185.199	103.097	83.3532
Zosma8g00490	2798.63	3337.81	1749.75	3971.06	2530.24	2987.38
Zosma8g00500	413.705	109.504	414.911	488.666	174.975	128.03
Zosma8g00510	312.32	80.8102	277.655	309.965	139.399	99.357
Zosma8g00520	155.82	265.854	149.829	178.701	364.471	242.724
Zosma8g00550	119.076	201.44	201.169	82.5273	249.757	230.055
Zosma8g00570	174.192	151.666	163.45	158.556	66.7955	142.034
Zosma8g00580	222.503	207.296	245.175	231.986	106.728	210.05
Zosma8g00590	376.281	528.194	407.577	503.612	559.775	578.138
Zosma8g00600	457.253	320.899	501.875	327.51	656.338	495.451
Zosma8g00610	657.982	827.427	732.381	914.299	606.968	824.196
Zosma8g00630	442.964	427.474	420.674	360.651	473.377	524.125
Zosma8g00640	153.098	110.089	158.211	96.1736	98.7412	102.691
Zosma8g00670	390.57	453.24	399.719	645.273	307.84	393.427
Zosma8g00680	169.429	251.8	147.21	147.509	141.577	211.384
Zosma8g00690	122.479	122.972	133.589	134.513	161.18	133.365
Zosma8g00700	25.8566	193.827	61.8176	31.8412	111.084	70.6835
Zosma8g00710	28.5783	84.9093	53.9594	19.4946	39.9321	57.347
Zosma8g00720	18.3718	86.6661	25.1461	25.343	70.4257	68.0162
Zosma8g00730	48.9914	163.377	48.1968	55.2348	84.9465	157.371
Zosma8g00740	0	97.7921	0	1.29964	33.3978	12.0029
Zosma8g00780	417.107	559.23	422.769	552.998	539.446	488.116
Zosma8g00790	265.37	371.844	294.943	372.348	347.772	354.084
Zosma8g00810	512.369	463.195	505.542	460.074	645.448	484.115
Zosma8g00820	581.773	529.366	640.179	645.273	576.474	532.127
Zosma8g00830	1373.8	679.86	1327.51	1111.19	679.572	693.499
Zosma8g00840	164.666	173.332	123.635	92.9245	206.195	200.714
Zosma8g00850	100.024	124.729	93.7741	157.907	164.811	123.363
Zosma8g00860	145.613	274.638	166.593	231.336	119.796	223.387
Zosma8g00900	262.648	154.594	196.978	172.852	173.523	175.375
Zosma8g00910	185.759	392.925	199.597	792.132	159.002	198.047
Zosma8g00920	623.28	766.526	657.991	859.064	1049.13	994.237
Zosma8g00930	422.551	388.241	348.379	307.366	381.17	480.781
Zosma8g00940	240.194	282.836	194.359	128.665	347.046	344.749
Zosma8g00950	1603.11	2204.13	1759.18	2082.03	1930.54	1801.1
Zosma8g00960	683.158	945.714	709.854	710.255	635.283	790.855
Zosma8g00980	815.843	1287.11	835.061	979.931	1312.68	1249.63
Zosma8g01000	71.4458	118.873	50.8162	57.1843	43.5623	91.3551
Zosma8g01020	562.721	653.509	416.483	767.439	1403.43	1591.05
Zosma8g01030	274.896	281.665	269.797	245.632	321.635	259.395
Zosma8g01070	711.736	905.309	750.717	843.468	590.995	893.438
Zosma8g01090	10.887	39.8195	4.7149	22.7437	26.1374	28.6735
Zosma8g01100	175.553	195.584	157.687	176.102	173.523	240.057
Zosma8g01110	172.831	109.504	190.168	875.309	174.249	168.707
Zosma8g01120	123.839	136.44	110.014	128.015	104.549	127.364
Zosma8g01130	151.737	112.432	151.401	175.452	176.427	108.026
Zosma8g01140	74.1676	100.72	62.3415	74.7295	86.3985	172.041
Zosma8g01150	612.393	501.258	669.516	954.588	450.144	427.435
Zosma8g01160	801.554	832.697	897.403	1195.67	864.711	828.197
Zosma8g01170	90.498	108.918	90.107	59.7836	113.988	88.021
Zosma8g01200	125.2	134.684	158.211	235.235	50.8227	75.3513
Zosma8g01210	242.235	206.71	302.801	448.377	159.728	172.708
Zosma8g01220	711.056	952.155	622.367	561.446	818.245	896.213
Zosma8g01230	0.680436	1.75674	28.2894	0	8.71246	0
Zosma8g01240	39.4653	51.5312	53.9594	24.6932	49.3706	32.0076
Zosma8g01310	129.963	183.873	118.92	148.809	156.824	264.063
Zosma8g01320	218.42	319.142	274.512	387.943	549.611	291.403
Zosma8g01330	279.659	339.637	289.181	233.936	224.346	167.373
Zosma8g01340	256.524	238.917	298.61	318.412	233.058	265.397
Zosma8g01350	457.934	598.464	471.49	415.236	503.87	561.467
Zosma8g01360	474.945	426.889	481.444	458.124	466.116	453.441
Zosma8g01370	125.2	134.684	158.735	165.055	84.2204	128.697
Zosma8g01380	194.605	140.54	169.213	146.86	134.317	154.704
Zosma8g01390	525.297	491.888	476.205	627.727	398.595	454.775
Zosma8g01400	953.972	925.804	88.0115	102.672	155.372	625.482
Zosma8g01410	3.40218	136.44	12.0492	3.24911	144.482	28.6735
Zosma8g01420	201.409	135.855	189.12	170.253	117.618	99.357
Zosma8g01430	540.947	473.15	495.065	501.012	583.009	467.445
Zosma8g01440	68.0436	127.071	69.6758	73.4298	140.851	127.364
Zosma8g01450	6201.5	2231.65	4129.73	2663.62	1921.1	1713.74
Zosma8g01470	686.56	296.304	743.907	705.706	293.319	308.74
Zosma8g01520	281.02	243.602	316.422	263.827	355.033	272.732
Zosma8g01530	283.062	147.567	285.513	139.062	58.8091	157.371
Zosma8g01570	716.499	573.284	698.853	820.075	428.362	672.16
Zosma8g01580	98.6633	95.4498	128.874	74.7295	101.645	175.375
Zosma8g01590	319.805	657.608	370.906	268.376	315.827	753.513
Zosma8g01620	0.680436	42.1619	1.04776	1.29964	32.6717	18.6711
Zosma8g01630	220.461	234.818	224.22	225.488	213.455	279.4
Zosma8g01640	81.6524	121.801	73.3429	64.9821	106.728	129.364
Zosma8g01650	625.321	897.696	608.746	788.883	1046.95	900.214
Zosma8g01660	208.894	134.684	187.024	202.094	161.906	124.696
Zosma8g01670	95.9415	84.3237	84.8682	79.928	108.18	108.026
Zosma8g01680	100.024	157.521	132.017	165.704	204.743	157.371
Zosma8g01690	2591.1	2929.08	2791.75	2713	2740.79	2978.04
Zosma8g01700	318.444	189.728	333.71	516.608	341.964	180.71
Zosma8g01710	270.133	127.657	254.605	182.6	150.29	141.367
Zosma8g01720	253.122	186.215	202.217	220.939	181.51	208.05
Zosma8g01740	347.023	516.483	350.998	478.269	760.162	430.102
Zosma8g01750	338.177	261.169	381.383	372.348	367.375	242.058
Zosma8g01780	114.994	192.071	113.681	152.058	164.085	182.71
Zosma8g01790	80.2915	36.8916	84.3443	42.2384	72.6038	70.6835
Zosma8g01800	159.903	161.035	125.731	119.567	126.331	181.377
Zosma8g01810	206.853	251.214	183.881	202.094	193.126	450.107
Zosma8g01820	711.056	818.643	576.266	427.582	827.683	1223.62
Zosma8g01830	3566.85	2031.38	4225.6	4592.29	3882.85	2389.9
Zosma8g01860	6.12393	43.9186	11.0014	4.54875	27.5894	26.673
Zosma8g01870	162.624	136.44	271.369	177.401	145.934	113.36
Zosma8g01880	1300.99	1295.31	1372.04	1330.83	1449.17	1055.58
Zosma8g01920	1382.65	1309.36	1374.66	1193.72	1260.4	1158.94
Zosma8g01930	166.707	189.143	156.639	179.351	135.043	178.709
Zosma8g01950	69.4045	86.0805	68.1041	90.3252	102.371	113.36
Zosma8g01960	89.8176	167.476	87.4876	113.719	280.251	297.404
Zosma90g00050	142.892	211.395	151.925	151.408	219.263	218.719
Zosma90g00060	426.634	120.044	377.192	38.3395	116.166	90.6883
Zosma90g00090	686.56	743.688	944.552	2343.91	921.342	720.172
Zosma90g00170	169.429	284.007	64.9609	25.9929	80.5902	333.413
Zosma90g00200	433.438	544.005	528.069	690.11	527.104	458.109
Zosma90g00250	872.319	912.921	980.175	827.223	908.274	1028.91
Zosma90g00270	324.568	417.52	331.091	335.958	348.498	454.108
Zosma90g00280	2572.05	1322.24	2690.11	2646.07	1776.62	1171.61
Zosma90g00290	0	15.2251	0	1.29964	17.4249	52.0124
Zosma90g00300	7.4848	110.089	5.76266	0	31.9457	136.032
Zosma91g00030	133.366	123.558	170.784	131.914	196.756	134.032
Zosma91g00040	366.755	463.195	419.102	372.348	408.759	300.071
Zosma91g00070	276.938	282.25	306.469	287.871	263.552	278.066
Zosma91g00080	310.959	227.791	271.893	252.131	140.851	210.05
Zosma91g00090	684.519	1043.51	786.865	1219.71	1439.73	868.207
Zosma91g00100	637.569	733.148	466.251	369.099	796.464	888.878
Zosma91g00110	112.272	81.9814	101.108	134.513	108.18	126.03
Zosma91g00120	225.905	327.34	134.113	124.766	227.25	314.742
Zosma91g00130	1207.77	340.808	491.397	387.943	527.83	322.744
Zosma91g00140	18.3718	74.3688	10.4776	7.14804	37.0279	44.0105
Zosma91g00180	907.702	1019.5	961.316	915.598	800.094	845.535
Zosma91g00200	5.44349	40.9907	6.28653	6.49821	21.7811	48.6783
Zosma91g00210	269.453	325.583	350.998	378.196	295.497	294.737
Zosma91g00220	194.605	218.422	192.787	191.047	248.305	206.049
Zosma91g00230	106.828	55.0447	116.301	92.9245	134.317	76.0181
Zosma91g00240	261.968	170.99	257.224	246.282	169.167	183.377
Zosma91g00250	49.6719	36.8916	59.7221	64.3323	30.4936	46.011
Zosma91g00260	88.4567	52.7023	93.2503	65.632	51.5487	45.3441
Zosma91g00270	1322.77	1186.97	1237.4	883.757	1432.47	1479.69
Zosma91g00280	1121.36	783.508	1082.86	1238.56	890.123	828.197
Zosma91g00290	393.973	459.681	451.583	402.239	386.978	460.11
Zosma91g00310	362.673	256.485	335.806	255.38	196.756	264.73
Zosma91g00340	104.787	100.72	144.59	18.195	161.18	194.713
Zosma91g00350	92.5393	107.747	94.8219	75.3793	133.591	93.3556
Zosma91g00360	166.707	169.233	168.165	154.008	195.304	187.378
Zosma91g00370	101.385	115.36	85.3921	74.0796	63.1653	118.028
Zosma91g00380	780.46	673.419	746.526	664.117	934.411	696.833
Zosma91g00390	637.569	547.519	722.428	783.685	494.432	552.132
Zosma91g00400	21.774	5.85581	3.66714	1.94946	13.0687	41.3432
Zosma91g00420	61.9197	38.6484	69.1519	47.437	29.7676	35.3418
Zosma91g00430	57.8371	59.7293	53.4355	27.2925	55.9049	42.6768
Zosma91g00450	148.335	194.413	155.068	170.253	286.059	190.045
Zosma91g00460	178.274	136.44	122.587	341.806	58.8091	134.032
Zosma91g00470	4949.49	2124.49	3985.14	4460.37	3330.34	2256.54
Zosma91g00480	75.5284	87.2516	68.628	51.3359	106.728	102.691
Zosma91g00490	391.251	347.835	304.373	64.9821	294.045	326.745
Zosma91g00500	1935.84	849.093	2095.51	2616.18	1135.52	778.852
Zosma91g00510	46.9501	70.8554	28.2894	59.1337	55.9049	52.0124
Zosma91g00520	8.84567	22.8377	7.33429	3.89893	39.9321	24.0057
Zosma91g00540	521.214	356.619	256.176	616.681	584.461	366.087
Zosma91g00550	5.44349	349.007	1.57163	1.29964	288.237	502.786
Zosma91g00570	38.7849	46.2609	12.5731	11.6968	18.877	24.6725
Zosma91g00580	774.337	1207.47	650.132	923.396	1373.66	1074.26
Zosma91g00600	615.795	1089.77	682.089	829.172	1036.06	1753.08
Zosma91g00610	7421.52	2292.55	8084.48	13004.2	2702.31	2025.15
Zosma91g00620	613.073	533.465	485.111	535.453	471.199	573.47
Zosma91g00630	31.3001	70.2698	34.0521	35.7402	88.5766	64.6821
Zosma91g00640	441.603	421.033	487.206	458.774	332.525	427.435
Zosma91g00660	417.107	659.365	434.819	919.497	843.656	689.498
Zosma91g00670	155.139	390.583	225.791	144.26	466.842	318.076
Zosma91g00680	253.122	138.197	145.114	135.813	157.55	154.037
Zosma91g00690	495.358	421.033	420.674	892.205	553.967	783.52
Zosma91g00730	206.172	160.449	168.689	208.593	142.303	138.033
Zosma91g00740	42.1871	66.7563	17.288	4.54875	110.358	131.365
Zosma91g00750	25.8566	48.0177	24.0984	46.7871	58.083	44.0105
Zosma91g00780	466.779	537.564	524.926	545.85	518.391	466.111
Zosma91g00790	24.4957	63.8284	37.1953	38.9893	50.8227	69.3499
Zosma91g00820	398.736	356.619	427.484	298.918	508.953	428.102
Zosma91g00830	1307.8	730.22	771.672	200.795	1142.78	834.866
Zosma91g00840	1360.19	1942.96	1839.34	1531.63	3262.82	1779.09
Zosma91g00850	143.572	242.431	203.788	201.445	253.387	223.387
Zosma91g00860	16.3305	248.287	44.0057	3.24911	192.4	467.445
Zosma91g00880	161.263	489.546	231.554	267.077	447.239	343.415
Zosma91g00890	232.709	316.214	247.27	283.972	246.127	243.391
Zosma91g00900	581.093	636.527	554.263	768.089	600.433	509.455
Zosma91g00920	731.469	1204.54	616.604	961.086	1205.22	1230.29
Zosma920g00010	107.509	61.4861	121.016	146.21	53.0008	53.346
Zosma920g00020	93.9002	62.6572	99.5368	187.798	74.0559	44.6773
Zosma924g00010	249.04	155.179	238.364	276.174	152.468	201.381
Zosma92g00020	217.059	155.765	203.265	233.286	126.331	161.372
Zosma92g00030	152.418	54.4591	68.628	74.7295	91.4808	55.3465
Zosma92g00040	455.212	713.824	609.794	454.875	732.572	554.132
Zosma92g00050	474.945	405.808	457.345	451.626	473.377	460.776
Zosma92g00060	37.424	73.1977	16.2402	17.5452	38.48	86.6873
Zosma92g00070	1645.98	2204.71	1500.91	2241.88	2940.45	2152.51
Zosma92g00100	375.601	233.647	230.506	274.874	321.635	492.784
Zosma92g00110	177.594	142.882	169.213	610.832	201.113	138.033
Zosma92g00130	426.634	431.574	467.823	625.128	553.241	408.764
Zosma92g00140	79.611	92.5219	73.3429	76.6789	92.9329	101.357
Zosma92g00160	49.6719	174.503	55.5311	47.437	135.043	101.357
Zosma92g00170	82.3328	109.504	79.6294	70.8305	119.07	110.693
Zosma92g00230	159.222	192.656	182.309	188.448	177.879	186.711
Zosma92g00240	51.0327	127.071	96.3935	50.6861	118.344	90.0214
Zosma92g00250	4942.69	5099.24	3194.61	3397.27	12005	10975.3
Zosma92g00310	29.2588	79.6391	47.6729	50.0362	93.6589	65.3489
Zosma92g00320	514.41	265.268	653.276	499.713	291.141	210.05
Zosma92g00340	876.402	903.552	837.681	805.129	571.392	764.849
Zosma92g00350	232.709	337.295	251.461	341.156	455.226	348.083
Zosma92g00360	206.853	220.179	229.458	246.282	168.441	209.383
Zosma92g00370	226.585	211.395	203.788	203.394	300.58	252.06
Zosma92g00390	431.397	303.917	298.61	185.199	109.632	457.442
Zosma92g00400	413.025	441.528	432.199	385.344	355.759	458.109
Zosma92g00410	1113.19	714.995	1139.96	1101.45	863.259	763.515
Zosma92g00420	131.324	64.9995	163.45	149.459	81.3163	78.6854
Zosma92g00430	639.61	285.178	814.106	1030.62	373.91	221.386
Zosma92g00450	229.987	314.457	260.891	348.954	385.526	294.07
Zosma92g00470	567.484	281.079	650.656	529.604	372.458	312.074
Zosma92g00480	459.295	474.321	533.308	536.752	634.557	616.814
Zosma92g00490	260.607	178.602	224.22	180.001	143.756	180.043
Zosma92g00500	72.1262	110.089	60.7698	120.217	58.083	106.692
Zosma92g00510	327.97	317.971	263.511	330.109	311.47	700.834
Zosma92g00530	278.298	269.953	290.228	281.373	252.661	294.737
Zosma92g00540	17.0109	7.02698	14.6686	29.8918	0.726038	1.33365
Zosma92g00550	106.148	94.8642	106.871	81.8775	76.96	103.358
Zosma92g00560	100.024	114.774	82.7727	97.4732	120.522	122.029
Zosma92g00570	465.418	3.51349	395.004	40.9387	12.3426	2.6673
Zosma92g00580	608.31	633.014	623.415	556.897	767.422	645.487
Zosma92g00610	131.324	233.647	158.211	247.582	217.085	177.376
Zosma92g00620	187.12	209.053	184.405	189.098	221.442	155.37
Zosma92g00680	29.2588	41.5763	26.7178	45.4875	58.083	48.6783
Zosma92g00690	249.04	203.782	229.982	233.286	199.66	208.05
Zosma92g00730	58.5175	48.6033	36.6714	71.4804	50.0966	41.3432
Zosma92g00740	542.988	302.746	539.07	450.976	358.663	206.716
Zosma92g00750	161.263	56.8014	124.683	104.621	39.9321	52.0124
Zosma92g00760	734.871	915.849	815.154	905.851	903.917	701.5
Zosma92g00770	411.664	683.374	379.288	536.103	971.439	912.217
Zosma92g00780	236.111	148.152	256.176	229.387	85.6725	194.046
Zosma92g00790	242.916	364.817	267.702	377.546	300.58	378.09
Zosma92g00800	1765.05	2024.36	2109.66	1957.91	3021.04	1849.77
Zosma92g00820	284.422	262.34	292.848	321.012	134.317	244.058
Zosma92g00830	238.833	326.169	304.897	343.756	310.018	372.089
Zosma92g00840	132.685	102.477	124.683	172.203	137.221	74.6845
Zosma92g00870	233.39	152.251	256.176	203.394	156.098	131.365
Zosma92g00880	29.9392	40.9907	28.2894	34.4405	62.4393	39.3427
Zosma92g00890	1149.26	1586.34	1271.98	1209.32	1266.94	1551.7
Zosma92g00900	48.9914	70.8554	47.6729	56.5345	75.508	70.6835
Zosma92g00910	93.2198	105.405	77.5339	86.4262	142.303	109.359
Zosma93g00020	10.887	9.95488	19.9074	53.2854	8.71246	10.0024
Zosma93g00040	31.9805	55.6302	30.9088	52.6355	49.3706	34.6749
Zosma93g00050	44.9088	224.863	85.916	16.8954	112.536	118.695
Zosma93g00060	68.7241	57.9726	68.628	55.8846	22.5072	64.6821
Zosma93g00200	43.5479	89.594	51.8639	59.1337	72.6038	54.0129
Zosma93g00210	655.941	317.385	707.759	473.72	434.897	380.757
Zosma93g00220	832.854	690.401	836.109	872.06	785.573	684.83
Zosma93g00260	0	43.9186	5.76266	0	29.7676	38.0091
Zosma93g00270	500.801	438.015	478.3	414.586	479.911	467.445
Zosma93g00280	2548.23	501.843	2205	1916.97	933.685	1543.7
Zosma93g00300	287.825	617.203	216.362	363.9	569.214	450.774
Zosma93g00310	225.905	192.071	144.59	152.058	127.057	200.714
Zosma93g00320	360.631	340.223	516.02	260.578	506.049	327.411
Zosma93g00330	14.2892	26.9367	27.7655	53.2854	28.3155	27.3398
Zosma93g00350	2.72175	881.886	2.09551	1.29964	817.519	785.52
Zosma93g00360	255.844	299.818	238.888	243.033	511.857	333.413
Zosma93g00380	63.2806	118.873	70.1996	68.2312	139.399	138.7
Zosma93g00390	1591.54	695.085	1311.79	340.506	1127.54	606.811
Zosma93g00400	225.224	175.089	262.463	285.272	170.619	146.702
Zosma93g00410	138.129	78.4679	113.158	104.621	98.0151	82.6864
Zosma93g00420	195.966	2.34233	134.113	24.6932	8.71246	3.33413
Zosma93g00430	117.715	190.9	99.5368	187.149	180.057	173.375
Zosma93g00440	284.422	206.71	219.505	364.55	222.894	406.764
Zosma93g00470	63.2806	65.5851	59.1982	90.3252	99.4672	78.6854
Zosma93g00480	198.687	243.016	214.266	238.484	201.839	279.4
Zosma93g00490	204.811	132.927	247.27	235.235	136.495	154.037
Zosma93g00510	124.52	171.575	127.826	193.647	191.674	144.034
Zosma93g00520	174.872	259.998	210.075	257.329	175.701	260.062
Zosma93g00530	1695.65	110.089	1338.51	352.203	114.714	135.366
Zosma93g00580	3694.77	4572.81	3848.41	3203.62	3301.3	4473.73
Zosma93g00590	910.424	456.168	919.929	1219.71	732.572	450.774
Zosma93g00600	159.222	268.782	187.024	298.918	288.237	277.399
Zosma93g00620	860.752	452.069	768.005	800.58	578.652	529.459
Zosma93g00630	91.1785	2.34233	3.14327	5.19857	10.1645	2.00048
Zosma93g00640	34.0218	63.2428	83.2966	107.87	26.8634	40.6764
Zosma93g00660	121.798	12.2972	321.137	98.7729	15.2468	10.6692
Zosma93g00680	781.141	823.328	778.482	799.28	722.408	875.542
Zosma93g00690	572.247	781.751	481.968	754.443	893.753	624.149
Zosma93g00700	76.2089	86.6661	70.1996	68.2312	73.3298	109.359
Zosma93g00710	63.2806	91.3507	86.4398	79.928	66.7955	94.0224
Zosma93g00720	562.721	753.643	1203.87	1456.9	1184.89	524.792
Zosma93g00730	202.77	169.819	248.318	167.654	180.057	180.043
Zosma93g00740	90.498	50.9456	111.062	203.394	84.9465	58.6806
Zosma93g00750	352.466	149.909	284.466	356.752	235.962	156.037
Zosma93g00800	434.118	1119.05	657.991	1840.29	1266.21	802.858
Zosma93g00840	4.76305	32.7926	1.04776	0.649821	24.6853	65.3489
Zosma93g00850	224.544	182.701	233.65	223.539	184.414	245.392
Zosma93g00870	388.529	221.35	395.528	380.795	318.731	263.396
Zosma93g00900	6.12393	33.9637	6.28653	0.649821	58.083	30.0071
Zosma93g00920	809.039	921.12	763.29	757.042	1215.39	1052.25
Zosma93g00930	825.369	846.165	801.009	823.974	1019.36	808.859
Zosma93g00940	152.418	329.097	145.638	207.293	309.292	320.743
Zosma93g00950	470.862	587.338	400.767	424.983	466.116	640.819
Zosma93g00960	68.7241	97.2065	62.8653	64.9821	98.7412	71.3503
