tracking_id	male_flower_0	male_flower_1	male_flower_3	male_flower_2	male_flower_4	male_flower_6	male_flower_5
Zosma87g00980	3125.58	4608.17	2378.4	2777.36	1724.17	3597.96	1041
Zosma87g00990	51.0501	85.8385	14.4848	22.8858	22.8583	23.5161	117.368
Zosma87g01000	52.6968	0	0	1.6347	1.63273	18.8129	25.5148
Zosma87g01030	32.9355	18.0713	52.1451	70.2921	42.4511	65.8451	156.491
Zosma87g01060	508.854	673.155	1532.49	938.318	1218.02	612.986	21859.4
Zosma87g01070	582.959	415.639	546.075	438.1	342.874	302.574	91.8532
Zosma87g01090	29.642	31.6247	28.9695	26.1552	60.4112	45.4644	25.5148
Zosma88g00010	960.07	1359.86	1135.61	1183.52	850.654	1693.16	1590.42
Zosma88g00020	3100.88	11091.2	1706.3	1216.22	1253.94	2337.5	928.738
Zosma88g00030	403.46	67.7673	173.817	104.621	133.884	103.471	381.021
Zosma88g00060	2270.9	4852.14	772.038	1209.68	751.058	1674.35	544.315
Zosma88g00070	138.329	289.14	89.8055	52.3104	70.2076	73.6837	187.108
Zosma88g00080	171.265	243.962	139.054	353.095	112.659	490.702	527.305
Zosma88g00090	181.145	162.641	256.38	261.552	236.746	239.864	260.251
Zosma88g00110	928.782	957.777	548.972	688.209	542.068	899.882	1403.31
Zosma88g00130	4.94033	4.51782	14.4848	189.625	52.2475	9.40644	35.7207
Zosma88g00140	4526.99	2904.96	2546.42	4289.45	3061.38	4297.17	13.6079
Zosma88g00160	268.424	180.713	315.768	287.707	267.768	211.645	178.603
Zosma88g00170	31.2887	225.891	68.0784	39.2328	39.1856	36.058	34.0197
Zosma88g00180	859.617	926.153	1612.15	1051.11	1309.45	1061.36	2874.67
Zosma88g00190	120.215	99.392	273.762	253.379	352.671	136.393	180.304
Zosma88g00210	49.4033	36.1425	81.1147	70.2921	111.026	76.8192	13.6079
Zosma88g00220	0	4.51782	7.24238	11.4429	1.63273	1.56774	32.3187
Zosma88g00230	1340.48	2114.34	1394.88	1400.94	1423.74	1437.62	913.429
Zosma88g00240	118.568	185.231	57.939	76.8309	76.7385	53.3031	83.3483
Zosma88g00250	18.1145	31.6247	23.1756	19.6164	24.491	32.9225	66.3384
Zosma88g00260	589.546	3148.92	123.12	163.47	119.19	413.883	81.6473
Zosma88g00280	1916.85	2782.98	1952.55	1930.58	1706.21	2179.16	836.885
Zosma88g00290	1277.9	1739.36	1216.72	1340.45	1173.94	1407.83	688.899
Zosma88g00300	1658.3	1377.93	1590.43	1332.28	1423.74	1081.74	231.334
Zosma88g00310	111.981	81.3207	124.569	109.525	109.393	95.6321	192.211
Zosma88g00320	385.346	402.086	566.354	841.871	951.884	492.27	663.384
Zosma88g00340	217.374	140.052	108.636	142.219	106.128	169.316	251.746
Zosma88g00350	93.8662	90.3564	98.4964	107.89	84.9022	54.8709	187.108
Zosma88g00360	1435.99	944.224	1213.82	1111.6	1298.02	1083.31	1240.02
Zosma88g00380	16.4678	27.1069	31.8665	52.3104	63.6766	26.6516	51.0296
Zosma88g00390	3049.83	4599.14	3900.75	3527.68	3502.21	4201.54	3362.85
Zosma88g00400	303.007	704.78	170.92	297.515	176.335	382.528	209.221
Zosma88g00430	171.265	149.088	170.92	184.721	194.295	155.206	175.201
Zosma88g00450	268.424	338.836	286.798	385.789	368.998	523.625	122.471
Zosma88g00460	64.2243	27.1069	105.739	78.4656	81.6367	58.0064	175.201
Zosma88g00470	3.29355	4.51782	2.89695	6.5388	0	1.56774	74.8434
Zosma88g00480	75.7517	94.8742	84.0116	60.4839	94.6986	61.1418	57.8335
Zosma88g00490	574.725	560.209	747.414	724.172	767.385	694.509	546.016
Zosma88g00520	699.88	799.654	861.843	859.852	1330.68	832.47	1316.56
Zosma88g00530	29.642	40.6604	14.4848	34.3287	31.0219	20.3806	83.3483
Zosma88g00540	67.5178	18.0713	4.34543	9.8082	26.1237	17.2451	20.4118
Zosma88g00550	191.026	167.159	270.865	241.936	226.95	228.89	241.54
Zosma88g00560	97.1598	126.499	26.0726	50.6757	24.491	59.5741	88.4512
Zosma88g00570	2135.87	2118.86	2643.47	2161.07	2525.84	2513.09	1831.96
Zosma88g00580	19.7613	0	27.521	52.3104	60.4112	29.787	147.986
Zosma88g00590	765.751	894.528	1438.34	1167.18	1518.44	934.373	1403.31
Zosma88g00600	1380	1423.11	1273.21	1283.24	1164.14	1244.79	1071.62
Zosma88g00630	95.513	90.3564	127.466	125.872	179.601	114.445	117.368
Zosma88g00640	918.901	1761.95	883.57	1041.3	915.964	1164.83	745.032
Zosma88g00650	110.334	85.8385	112.981	93.1779	104.495	117.58	149.687
Zosma88g00660	895.846	2733.28	1425.3	2118.57	2222.15	2995.95	1515.58
Zosma88g00670	429.809	781.582	669.196	619.551	605.744	685.102	406.535
Zosma88g00690	212.434	103.91	243.344	274.63	223.685	246.135	377.619
Zosma88g00700	334.296	447.264	485.239	456.081	440.838	531.464	665.085
Zosma88g00710	62.5775	90.3564	57.939	68.6574	60.4112	42.329	147.986
Zosma88g00720	111.981	58.7316	130.363	152.027	106.128	90.9289	466.07
Zosma88g00730	74.1049	58.7316	81.1147	98.082	94.6986	100.335	166.697
Zosma88g00740	347.47	257.516	283.901	284.438	293.892	333.928	260.251
Zosma88g00750	143.27	234.927	144.848	152.027	122.455	108.174	144.584
Zosma88g00760	108.687	103.91	183.956	153.662	202.459	126.987	241.54
Zosma88g00770	209.141	307.212	207.132	228.858	208.99	222.619	580.036
Zosma89g00010	711.407	135.535	260.726	67.0227	318.383	65.8451	413.339
Zosma89g00020	115.274	72.2851	169.472	145.488	174.703	161.477	357.207
Zosma89g00030	21.4081	9.03564	70.9753	0	34.2874	0	0
Zosma89g00040	859.617	266.551	895.158	1747.49	968.211	1229.11	1207.7
Zosma89g00050	304.654	474.371	425.852	377.616	370.631	448.373	176.902
Zosma89g00060	41.1694	131.017	44.9028	29.4246	27.7565	45.4644	10.2059
Zosma89g00070	205.847	465.335	317.216	304.054	257.972	379.393	52.7305
Zosma89g00080	166.324	189.748	130.363	150.392	135.517	175.587	234.736
Zosma89g00090	749.283	862.903	1171.82	1548.06	656.359	1632.02	1270.64
Zosma89g00100	317.828	451.782	834.322	585.223	842.491	545.573	2195.97
Zosma89g00120	2088.11	2629.37	2152.44	2146.36	1828.66	2848.58	1554.7
Zosma89g00130	275.012	248.48	357.774	366.173	403.285	250.838	580.036
Zosma89g00140	344.176	266.551	537.385	457.716	465.329	660.018	663.384
Zosma89g00150	296.42	469.853	524.348	510.027	517.577	448.373	1023.99
Zosma89g00160	5277.92	2963.69	6403.71	6270.71	4398.59	7371.51	1372.7
Zosma89g00170	169.618	343.354	159.332	170.009	156.742	197.535	210.922
Zosma89g00180	1159.33	117.463	78.2177	155.297	35.9202	319.819	3.40197
Zosma89g00200	64.2243	131.017	36.2119	45.7716	29.3892	87.7934	8.50493
Zosma89g00210	276.658	393.05	343.289	480.602	419.613	526.76	563.026
Zosma89g00220	316.181	271.069	475.1	429.926	424.511	420.154	554.521
Zosma89g00230	411.694	424.675	428.749	380.885	404.918	322.954	22.1128
Zosma89g00240	242.076	72.2851	218.72	349.826	292.259	213.213	136.079
Zosma89g00250	110.334	131.017	291.144	156.931	313.485	120.716	688.899
Zosma89g00260	49.4033	36.1425	42.0058	29.4246	21.2255	23.5161	52.7305
Zosma89g00270	228.902	289.14	170.92	232.127	213.888	203.806	79.9463
Zosma89g00280	1314.13	1188.19	1754.1	1208.04	1268.63	1324.74	578.335
Zosma89g00300	23.0549	27.1069	53.5936	60.4839	60.4112	32.9225	35.7207
Zosma89g00310	125.155	230.409	149.193	276.264	362.467	188.129	272.158
Zosma89g00330	311.241	365.943	270.865	264.821	311.852	244.567	195.613
Zosma89g00340	18.1145	31.6247	7.24238	0	1.63273	3.13548	3.40197
Zosma89g00350	126.802	189.748	201.338	57.2145	177.968	32.9225	146.285
Zosma89g00360	181.145	216.855	123.12	26.1552	73.473	36.058	17.0099
Zosma89g00380	97.1598	90.3564	86.9086	81.735	112.659	108.174	134.378
Zosma89g00400	426.515	524.067	325.907	487.141	398.387	459.348	680.394
Zosma89g00410	24619.3	78140.2	8577.88	16834.1	5299.85	28529.7	8103.49
Zosma89g00420	2470.16	2281.5	4749.55	5410.86	3828.76	7241.39	4720.23
Zosma89g00430	502.267	614.423	486.688	537.816	595.948	564.386	1012.09
Zosma89g00450	829.975	2060.12	357.774	740.519	292.259	970.431	602.149
Zosma89g00470	772.338	912.599	357.774	544.355	465.329	691.373	336.795
Zosma89g00480	609.307	1341.79	36.2119	248.474	91.4331	945.347	42.5246
Zosma89g00490	110.334	347.872	34.7634	93.1779	66.9421	86.2257	74.8434
Zosma89g00500	8.23388	9.03564	39.1089	58.8492	73.473	31.3548	149.687
Zosma89g00510	21.4081	9.03564	53.5936	71.9268	68.5748	26.6516	83.3483
Zosma89g00520	182.792	121.981	146.296	158.566	96.3313	180.29	159.893
Zosma89g00540	67.5178	45.1782	85.4601	161.835	89.8004	125.419	49.3286
Zosma89g00570	83.9856	189.748	92.7025	111.16	99.5968	106.606	139.481
Zosma89g00580	961.717	1021.03	922.679	902.355	935.557	1056.66	546.016
Zosma89g00590	2020.59	11759.9	595.324	730.711	777.181	1801.33	811.37
Zosma89g00610	65.871	36.1425	114.43	50.6757	115.924	43.8967	153.089
Zosma89g00620	8.23388	27.1069	7.24238	14.7123	8.16367	14.1097	47.6276
Zosma89g00630	4.94033	9.03564	7.24238	14.7123	27.7565	23.5161	73.1424
Zosma89g00640	0	0	4.34543	4.9041	1.63273	0	32.3187
Zosma89g00660	158.09	27.1069	23.1756	19.6164	31.0219	47.0322	45.9266
Zosma89g00670	6623.33	12387.9	3729.83	5136.23	2713.6	6901.19	1940.82
Zosma89g00680	60.9307	27.1069	27.521	49.041	42.4511	76.8192	8.50493
Zosma89g00690	867.851	1147.53	1087.81	1147.56	777.181	1262.03	726.321
Zosma89g00700	693.293	781.582	816.94	2120.21	809.836	2803.12	1018.89
Zosma89g00710	410.047	406.604	475.1	1773.65	439.205	1962.81	988.272
Zosma89g00730	3.29355	22.5891	34.7634	58.8492	32.6547	17.2451	81.6473
Zosma89g00740	442.983	216.855	285.35	325.305	285.728	304.141	98.6571
Zosma89g00760	62.5775	9.03564	37.6604	34.3287	63.6766	34.4903	642.972
Zosma89g00770	108.687	72.2851	20.2787	29.4246	26.1237	54.8709	5.10296
Zosma89g00780	3285.32	7368.56	1926.47	2844.38	1781.31	3800.2	5899.02
Zosma89g00790	11377.6	19300.1	3079.46	5222.87	1138.02	10146.4	11.9069
Zosma89g00800	32.9355	45.1782	44.9028	65.388	94.6986	40.7612	158.192
Zosma89g00810	85.6324	90.3564	124.569	76.8309	143.681	89.3611	222.829
Zosma89g00830	6.5871	4.51782	39.1089	35.9634	44.0838	14.1097	85.0493
Zosma89g00840	194.32	22.5891	392.537	308.958	460.431	357.445	278.962
Zosma89g00850	23.0549	54.2138	37.6604	35.9634	70.2076	42.329	34.0197
Zosma89g00860	1029.23	1441.18	1109.53	969.377	953.517	1131.91	719.517
Zosma89g00870	276.658	311.729	336.046	230.493	382.06	194.4	789.257
Zosma89g00890	1401.41	1030.06	1032.76	737.25	1007.4	774.463	5087.65
Zosma89g00900	29.642	0	60.836	96.4473	52.2475	31.3548	49.3286
Zosma89g00910	383.699	469.853	759.001	570.51	721.668	464.051	1490.06
Zosma89g00920	125.155	112.945	215.823	253.379	230.216	106.606	224.53
Zosma89g00930	256.897	343.354	185.405	250.109	215.521	246.135	227.932
Zosma89g00950	138.329	257.516	199.89	219.05	230.216	180.29	226.231
Zosma89g00960	16.4678	4.51782	65.1814	168.374	124.088	94.0644	90.1522
Zosma89g00970	0	149.088	0	0	63.6766	0	0
Zosma89g00980	19.7613	451.782	17.3817	16.347	47.3493	76.8192	425.246
Zosma89g00990	849.736	637.012	1310.87	997.167	831.062	956.321	2155.15
Zosma89g01000	273.365	460.817	330.253	336.748	253.074	354.309	534.109
Zosma89g01010	223.962	239.444	344.737	228.858	267.768	263.38	200.716
Zosma89g01020	889.259	984.884	1158.78	917.067	942.088	1036.28	551.119
Zosma89g01040	464.391	763.511	485.239	444.639	360.834	573.793	73.1424
Zosma89g01050	93.8662	121.981	130.363	161.835	155.11	90.9289	278.962
Zosma89g01060	123.508	49.696	133.26	150.392	146.946	81.5224	88.4512
Zosma89g01070	640.596	831.278	518.554	563.972	465.329	716.457	226.231
Zosma89g01080	46.1097	45.1782	95.5994	102.986	78.3712	28.2193	246.643
Zosma89g01090	34.5823	108.428	92.7025	71.9268	63.6766	67.4128	34.0197
Zosma89g01100	648.83	248.48	686.578	639.168	821.265	871.663	634.468
Zosma89g01110	47.7565	4.51782	31.8665	14.7123	16.3273	6.27096	0
Zosma89g01130	271.718	280.105	244.792	294.246	191.03	239.864	112.265
Zosma89g01140	294.773	343.354	285.35	305.689	336.343	330.793	824.978
Zosma89g01150	6.5871	9.03564	2.89695	289.342	9.7964	9.40644	27.2158
Zosma89g01180	238.783	126.499	57.939	76.8309	71.8403	79.9547	8.50493
Zosma89g01190	1119.81	1075.24	656.16	1072.36	842.491	1138.18	384.423
Zosma89g01210	41.1694	22.5891	913.988	897.451	1640.9	318.251	777.35
Zosma89g01220	13.1742	31.6247	102.842	78.4656	111.026	137.961	100.358
Zosma89g01230	1.64678	4.51782	0	81.735	4.8982	7.8387	27.2158
Zosma89g01260	103.747	9.03564	2.89695	22.8858	1.63273	9.40644	11.9069
Zosma89g01280	607.66	361.425	599.669	537.816	450.635	520.489	549.418
Zosma89g01290	242.076	167.159	104.29	125.872	146.946	188.129	161.594
Zosma89g01300	163.031	212.337	139.054	138.95	138.782	141.097	321.486
Zosma89g01310	52.6968	67.7673	78.2177	47.4063	58.7784	45.4644	156.491
Zosma89g01320	39.5226	27.1069	66.6299	60.4839	55.513	37.6257	93.5542
Zosma89g01330	29.642	149.088	11.5878	14.7123	6.53094	45.4644	1.70099
Zosma8g00010	214.081	207.82	243.344	266.456	184.499	333.928	144.584
Zosma8g00030	6.5871	9.03564	8.69086	68.6574	14.6946	1.56774	85.0493
Zosma8g00040	13.1742	31.6247	5.7939	4.9041	9.7964	15.6774	34.0197
Zosma8g00050	24.7016	40.6604	44.9028	42.5022	55.513	29.787	98.6571
Zosma8g00070	74.1049	67.7673	91.254	93.1779	207.357	65.8451	348.702
Zosma8g00080	88.9259	108.428	134.708	219.05	160.008	95.6321	272.158
Zosma8g00090	88.9259	171.677	112.981	158.566	106.128	108.174	20.4118
Zosma8g00110	457.804	311.729	774.935	783.022	765.752	674.128	813.071
Zosma8g00140	322.768	578.281	404.125	415.214	351.038	435.832	1202.6
Zosma8g00150	87.2791	49.696	98.4964	83.3697	112.659	67.4128	44.2256
Zosma8g00200	121.861	94.8742	204.235	155.297	208.99	156.774	200.716
Zosma8g00220	271.718	316.247	144.848	202.703	174.703	260.245	226.231
Zosma8g00230	11183.3	15645.2	7562.49	10275.7	7566.09	7879.46	3245.48
Zosma8g00240	245.37	302.694	449.028	351.461	380.427	380.961	748.434
Zosma8g00250	780.572	614.423	614.154	720.903	659.625	603.58	855.596
Zosma8g00260	16.4678	18.0713	21.7271	14.7123	14.6946	14.1097	204.118
Zosma8g00280	472.625	501.478	365.016	470.794	346.14	377.825	56.1325
Zosma8g00290	24.7016	4.51782	8.69086	35.9634	3.26547	7.8387	3.40197
Zosma8g00310	345.823	207.82	236.102	287.707	271.034	326.09	360.609
Zosma8g00340	82.3388	36.1425	149.193	225.589	150.212	152.071	120.77
Zosma8g00350	146.563	230.409	259.277	369.442	323.281	192.832	287.467
Zosma8g00360	831.622	853.868	829.977	1049.48	746.159	750.947	384.423
Zosma8g00370	65.871	99.392	92.7025	246.84	153.477	78.387	107.162
Zosma8g00380	4.94033	13.5535	17.3817	3.2694	9.7964	4.70322	61.2355
Zosma8g00390	6.5871	4.51782	31.8665	26.1552	26.1237	18.8129	44.2256
Zosma8g00400	271.718	356.908	207.132	279.534	163.273	221.051	39.1227
Zosma8g00410	380.405	528.585	175.266	204.338	173.07	277.49	540.913
Zosma8g00420	340.883	144.57	157.884	187.991	160.008	213.213	79.9463
Zosma8g00430	228.902	167.159	324.459	289.342	360.834	380.961	835.184
Zosma8g00440	18.1145	13.5535	118.775	49.041	93.0658	21.9484	66.3384
Zosma8g00480	843.149	871.939	1758.45	1381.32	1893.97	1252.62	158.192
Zosma8g00490	754.223	320.765	1491.93	1389.5	1017.19	1114.66	1284.24
Zosma8g00500	85.6324	176.195	53.5936	71.9268	45.7166	76.8192	105.461
Zosma8g00520	57.6372	54.2138	37.6604	60.4839	44.0838	43.8967	112.265
Zosma8g00530	18.1145	54.2138	8.69086	8.1735	37.5529	29.787	185.407
Zosma8g00540	19.7613	9.03564	1.44848	1.6347	11.4291	6.27096	51.0296
Zosma8g00550	1579.26	1495.4	159.332	312.228	226.95	1490.92	173.501
Zosma8g00570	133.389	171.677	159.332	130.776	150.212	164.613	59.5345
Zosma8g00580	181.145	230.409	165.126	212.511	169.804	169.316	69.7404
Zosma8g00590	103.747	117.463	120.224	158.566	106.128	145.8	209.221
Zosma8g00600	321.121	356.908	356.325	222.319	404.918	239.864	227.932
Zosma8g00610	370.525	329.801	311.422	413.579	326.547	348.038	222.829
Zosma8g00630	116.921	54.2138	192.647	134.045	153.477	117.58	91.8532
Zosma8g00640	79.0452	67.7673	115.878	137.315	127.353	70.5483	144.584
Zosma8g00670	95.513	108.428	179.611	106.256	163.273	92.4966	309.579
Zosma8g00680	197.613	239.444	285.35	225.589	254.707	126.987	44.2256
Zosma8g00690	247.016	167.159	327.356	183.086	266.136	224.187	263.653
Zosma8g00710	4.94033	0	5.7939	4.9041	17.9601	1.56774	30.6177
Zosma8g00740	116.921	135.535	46.3512	112.794	86.5349	87.7934	3.40197
Zosma8g00780	594.486	510.513	919.782	987.359	832.694	1135.04	767.144
Zosma8g00790	192.673	171.677	330.253	266.456	302.056	210.077	306.177
Zosma8g00800	594.486	487.924	638.778	670.227	530.639	595.741	484.781
Zosma8g00810	2328.54	3519.38	2365.36	2582.83	1879.28	2879.94	1985.05
Zosma8g00820	1653.36	2001.39	1329.7	1569.31	1322.51	1956.54	1374.4
Zosma8g00830	19.7613	13.5535	20.2787	83.3697	17.9601	4.70322	30.6177
Zosma8g00840	726.228	930.67	282.453	371.077	385.325	445.238	563.026
Zosma8g00850	87.2791	81.3207	124.569	111.16	89.8004	98.7676	69.7404
Zosma8g00860	72.4581	94.8742	94.1509	114.429	81.6367	100.335	47.6276
Zosma8g00900	950.19	2073.68	1241.34	1319.2	716.77	1525.41	484.781
Zosma8g00910	18.1145	27.1069	14.4848	39.2328	8.16367	9.40644	20.4118
Zosma8g00920	154.797	149.088	225.962	204.338	205.724	156.774	477.977
Zosma8g00930	400.167	460.817	298.386	313.862	279.198	315.116	178.603
Zosma8g00940	37.8758	112.945	26.0726	50.6757	55.513	53.3031	95.2552
Zosma8g00950	275.012	930.67	133.26	281.168	148.579	301.006	272.158
Zosma8g00960	997.946	1626.41	886.467	1126.31	852.287	1425.08	743.331
Zosma8g00980	187.732	442.746	243.344	302.42	217.154	327.658	830.081
Zosma8g01000	26.3484	27.1069	85.4601	31.0593	24.491	25.0838	166.697
Zosma8g01010	731.169	817.725	608.36	626.09	556.762	736.837	607.252
Zosma8g01020	192.673	85.8385	266.52	624.456	305.321	98.7676	420.143
Zosma8g01030	345.823	361.425	315.768	248.474	277.565	301.006	268.756
Zosma8g01040	2545.92	4174.46	1210.93	1961.64	734.73	3000.65	23.8138
Zosma8g01070	148.21	149.088	196.993	210.876	200.826	109.742	622.561
Zosma8g01080	59.2839	40.6604	89.8055	50.6757	58.7784	40.7612	5.10296
Zosma8g01090	29.642	36.1425	11.5878	14.7123	13.0619	26.6516	91.8532
Zosma8g01100	187.732	176.195	252.035	220.685	249.808	221.051	324.888
Zosma8g01110	41.1694	22.5891	70.9753	50.6757	57.1457	32.9225	45.9266
Zosma8g01120	74.1049	13.5535	89.8055	138.95	120.822	98.7676	62.9365
Zosma8g01130	477.565	736.404	1533.94	1137.75	1299.66	1169.53	1051.21
Zosma8g01140	37.8758	31.6247	53.5936	35.9634	39.1856	28.2193	17.0099
Zosma8g01150	197.613	131.017	292.592	225.589	331.445	167.748	739.929
Zosma8g01160	13.1742	13.5535	21.7271	62.1186	34.2874	4.70322	170.099
Zosma8g01170	222.315	307.212	201.338	161.835	169.804	238.296	96.9562
Zosma8g01190	49.4033	31.6247	40.5573	26.1552	48.982	50.1677	552.82
Zosma8g01200	103.747	31.6247	91.254	71.9268	26.1237	84.6579	35.7207
Zosma8g01210	214.081	112.945	159.332	111.16	150.212	106.606	212.623
Zosma8g01220	400.167	1097.83	906.746	886.008	806.571	747.812	1563.21
Zosma8g01230	304.654	442.746	121.672	130.776	300.423	94.0644	20.4118
Zosma8g01240	380.405	406.604	982.067	794.464	873.513	533.031	1410.12
Zosma8g01310	59.2839	67.7673	124.569	99.7167	107.76	70.5483	30.6177
Zosma8g01320	1407.99	1581.24	635.881	1466.33	406.551	2133.69	314.682
Zosma8g01330	6244.57	18075.8	2763.69	7812.23	3776.51	10974.2	171.8
Zosma8g01340	223.962	519.549	139.054	183.086	127.353	205.374	108.863
Zosma8g01350	545.083	365.943	580.839	510.027	579.621	514.219	464.369
Zosma8g01360	1213.67	1156.56	1593.32	1513.73	1337.21	1780.95	894.718
Zosma8g01370	24.7016	27.1069	43.4543	22.8858	27.7565	15.6774	73.1424
Zosma8g01380	1034.18	1359.86	887.916	928.51	754.323	1075.47	738.228
Zosma8g01390	233.842	325.283	186.853	228.858	253.074	224.187	314.682
Zosma8g01400	2417.47	316.247	172.369	356.365	65.3094	438.967	88.4512
Zosma8g01410	70.8114	54.2138	1.44848	8.1735	0	25.0838	0
Zosma8g01420	717.994	695.744	958.891	961.204	744.527	1280.84	534.109
Zosma8g01430	1982.72	2796.53	1532.49	1906.06	1386.19	1881.29	945.748
Zosma8g01450	12637.4	11836.7	2970.82	2445.51	2271.13	2467.62	4048.35
Zosma8g01470	365.584	189.748	971.927	577.049	837.593	404.477	585.139
Zosma8g01520	321.121	293.658	409.919	467.524	337.976	511.083	634.468
Zosma8g01530	675.178	614.423	359.222	264.821	360.834	338.632	93.5542
Zosma8g01570	167.971	117.463	223.065	194.529	310.219	133.258	459.266
Zosma8g01580	210.787	234.927	157.884	156.931	132.251	156.774	103.76
Zosma8g01590	3.29355	13.5535	85.4601	65.388	272.667	31.3548	86.7503
Zosma8g01630	202.553	307.212	289.695	238.666	266.136	217.916	195.613
Zosma8g01650	1496.92	2299.57	1874.33	1776.92	1720.9	1970.65	1233.21
Zosma8g01660	859.617	1201.74	533.039	578.684	501.249	855.986	498.389
Zosma8g01670	70.8114	36.1425	49.2482	49.041	58.7784	68.9805	56.1325
Zosma8g01680	222.315	402.086	230.308	183.086	240.012	208.509	1195.79
Zosma8g01690	9574.36	9916.61	10106	8016.57	8189.79	7906.11	3354.34
Zosma8g01700	41.1694	45.1782	91.254	45.7716	63.6766	34.4903	61.2355
Zosma8g01710	107.04	189.748	97.0479	137.315	93.0658	238.296	496.688
Zosma8g01720	5849.35	10147	2828.87	5629.91	3160.97	5480.82	227.932
Zosma8g01730	19.7613	0	4.34543	16.347	13.0619	40.7612	11.9069
Zosma8g01740	57.6372	36.1425	86.9086	65.388	120.822	53.3031	329.991
Zosma8g01750	253.604	176.195	270.865	299.15	315.118	304.141	598.747
Zosma8g01760	754.223	2936.58	414.264	724.172	501.249	1156.99	275.56
Zosma8g01770	37.8758	63.2494	14.4848	16.347	14.6946	21.9484	39.1227
Zosma8g01780	6.5871	40.6604	8.69086	22.8858	6.53094	10.9742	32.3187
Zosma8g01790	13.1742	27.1069	28.9695	14.7123	26.1237	10.9742	51.0296
Zosma8g01800	80.692	58.7316	102.842	65.388	88.1676	67.4128	96.9562
Zosma8g01810	118.568	54.2138	79.6662	52.3104	89.8004	26.6516	134.378
Zosma8g01820	1485.39	2064.64	1297.83	1397.67	1043.32	1525.41	1061.41
Zosma8g01830	21.4081	13.5535	246.241	297.515	308.587	17.2451	1491.76
Zosma8g01870	242.076	180.713	447.579	516.565	640.032	573.793	100.358
Zosma8g01880	1195.56	1296.61	1334.05	1345.36	1195.16	1399.99	1075.02
Zosma8g01910	49.4033	27.1069	140.502	94.8126	130.619	130.122	25.5148
Zosma8g01920	2014.01	2304.09	2597.12	2463.49	2313.58	2224.62	1481.56
Zosma8g01930	806.92	840.314	861.843	846.775	651.461	855.986	311.28
Zosma8g01940	105.394	4.51782	593.875	487.141	886.575	246.135	119.069
