tracking_id	vegetative_0	vegetative_1	vegetative_5	vegetative_4	vegetative_3	vegetative_2
Zosma189g00190	17.0056	81.7624	36.2505	31.5132	26.93	22.6307
Zosma189g00200	1174.81	702.809	1246.11	1412.69	1258.73	1327.29
Zosma189g00210	391.13	340.967	434.1	429.48	432.874	343.987
Zosma189g00220	153.051	356.043	183.065	162.968	146.619	72.4182
Zosma189g00230	0	592.053	0	72.9306	0.997406	3.3946
Zosma189g00240	3481.91	6259.17	3984.84	11341.2	3894.87	14654.5
Zosma189g00250	749.666	12.7573	835.575	63.9268	2133.45	101.838
Zosma189g00260	32.5942	811.245	0.906264	511.415	36.904	62.2344
Zosma189g00290	123.291	222.672	95.1577	76.5321	112.707	59.9713
Zosma189g00300	39.6798	213.394	50.7508	145.861	33.9118	27.1568
Zosma189g00310	607.952	501.592	487.57	462.794	550.568	398.3
Zosma189g00320	695.814	178.022	467.632	378.159	625.374	532.953
Zosma189g00330	211.153	244.127	90.6264	349.347	368.043	372.275
Zosma189g00340	0	37.112	1.81253	100.842	0	69.0236
Zosma189g00360	853.117	244.127	796.606	424.978	969.479	553.32
Zosma189g00370	1.41714	44.0705	5.43758	8.1034	5.98444	14.71
Zosma189g00380	113.371	357.783	133.221	455.591	93.7562	480.902
Zosma189g00390	581.026	329.369	514.758	310.63	636.345	411.879
Zosma189g00400	195.565	153.667	251.035	199.884	206.463	273.831
Zosma189g00410	255.085	158.306	265.535	222.393	282.266	363.223
Zosma189g00420	647.632	1011.88	616.259	1431.6	963.494	1304.66
Zosma189g00430	0	439.545	0	605.954	0	75.8128
Zosma189g00440	4.25141	178.602	18.1253	91.8385	4.98703	7.92074
Zosma189g00450	126.125	174.542	124.158	172.873	149.611	110.89
Zosma189g00460	119.04	866.913	69.7823	439.384	52.8625	79.2074
Zosma189g00470	63.7712	251.666	92.4389	240.401	64.8314	83.7336
Zosma189g00480	164.388	193.098	173.096	188.179	123.678	66.7605
Zosma189g00490	1285.34	830.381	1252.46	761.72	1395.37	1052.33
Zosma189g00500	174.308	309.074	877.263	599.652	53.8599	298.725
Zosma189g00510	85.0282	118.874	162.221	111.647	84.7795	187.835
Zosma189g00520	280.593	109.596	293.629	160.267	313.186	298.725
Zosma189g00530	34.0113	151.347	43.5007	101.743	55.8547	24.8938
Zosma189g00540	28.3427	82.9222	21.7503	52.2219	37.9014	42.9983
Zosma189g00570	211.153	437.806	218.41	264.711	189.507	144.836
Zosma189g00580	698.649	429.688	638.916	691.49	672.252	1029.7
Zosma189g00600	664.637	363.002	705.979	458.292	695.192	823.757
Zosma189g00610	171.474	47.5498	115.095	100.842	190.505	199.15
Zosma189g00630	0	2.89938	9.06264	7.20302	0	46.3929
Zosma189g00640	307.519	118.295	267.348	158.467	343.108	228.57
Zosma18g00010	446.398	1121.48	680.604	719.402	599.441	522.769
Zosma18g00020	58.1026	19.7158	134.127	30.6128	21.9429	156.152
Zosma18g00030	46.7655	151.347	115.095	136.857	27.9274	134.653
Zosma18g00040	232.41	209.915	316.286	316.033	247.357	406.221
Zosma18g00050	201.233	187.88	180.346	125.153	168.562	83.7336
Zosma18g00060	571.106	102.638	2601.88	425.879	716.138	1791.22
Zosma18g00070	36.8456	133.951	40.7819	70.2295	41.8911	72.4182
Zosma18g00080	150.217	223.252	184.878	200.784	158.588	354.17
Zosma18g00110	0	20.8755	4.53132	37.8159	3.98962	3.3946
Zosma18g00120	0	101.478	0	38.7162	0	47.5245
Zosma18g00130	5.66855	11.5975	18.1253	21.6091	7.97925	88.2597
Zosma18g00140	56.6855	12.7573	48.9382	32.4136	44.8833	24.8938
Zosma18g00150	4.25141	275.441	0.906264	8.1034	0.997406	2.26307
Zosma18g00160	0	103.218	0	13.5057	0.997406	0
Zosma18g00180	344.364	322.991	361.599	317.833	389.986	291.936
Zosma18g00200	4.25141	115.975	1.81253	0.900378	4.98703	1.13153
Zosma18g00260	352.867	84.0819	377.006	203.485	277.279	322.487
Zosma18g00270	154.468	103.218	147.721	141.359	157.59	135.784
Zosma18g00280	164.388	142.069	184.878	208.888	167.564	138.047
Zosma18g00320	21.2571	75.9637	3.62505	13.5057	7.97925	2.26307
Zosma18g00330	549.849	345.606	498.445	374.557	522.641	355.302
Zosma18g00340	12.7542	24.3548	19.0315	65.7276	21.9429	5.65767
Zosma18g00350	206.902	146.129	195.753	184.577	168.562	202.545
Zosma18g00360	5.66855	93.3599	13.594	23.4098	3.98962	1.13153
Zosma18g00370	284.845	260.944	197.565	331.339	234.39	217.255
Zosma18g00380	1.41714	1537.83	3.62505	27.9117	3.98962	0
Zosma18g00390	498.832	150.768	502.07	243.102	635.348	583.872
Zosma18g00400	333.027	223.252	305.411	332.239	433.872	388.116
Zosma18g00420	734.077	335.168	335.318	154.865	759.026	244.411
Zosma18g00440	929.642	368.221	1183.58	692.391	1202.87	1869.3
Zosma18g00450	12.7542	751.518	12.6877	607.755	4.98703	85.9966
Zosma18g00460	1128.04	616.987	1134.64	722.103	727.109	1179.06
Zosma18g00490	151.634	152.507	125.971	103.543	184.52	91.6543
Zosma18g00500	75.1083	373.44	76.1261	90.9382	71.8132	62.2344
Zosma18g00510	456.318	148.448	519.289	124.252	258.328	93.9174
Zosma18g00540	483.244	215.714	350.724	276.416	534.61	393.774
Zosma18g00580	1.41714	239.488	0	309.73	0.997406	2.26307
Zosma18g00600	39.6798	75.3838	70.6886	12.6053	31.917	53.1821
Zosma18g00610	1874.87	1047.83	1970.22	1413.59	2034.71	2274.38
Zosma18g00620	17.0056	184.4	44.4069	235.899	14.9611	35.0776
Zosma18g00630	6097.94	6160.01	7882.68	14912.1	3165.77	26704.2
Zosma18g00650	69.4397	205.856	14.5002	251.205	32.9144	12.4469
Zosma18g00660	494.581	558.42	394.225	713.099	534.61	382.459
Zosma18g00680	9.91996	340.387	11.7814	40.517	7.97925	22.6307
Zosma18g00690	589.529	423.889	735.886	542.928	654.298	398.3
Zosma18g00700	459.152	368.801	362.505	218.792	390.983	144.836
Zosma18g00720	0	53.3485	0	27.0113	0	1.13153
Zosma18g00750	0	736.442	2.71879	163.869	0.997406	1.13153
Zosma18g00760	35.4284	769.494	16.3127	411.473	4.98703	109.759
Zosma18g00780	4.25141	161.205	0.906264	21.6091	1.99481	1.13153
Zosma18g00790	2057.68	342.126	2151.47	806.739	2478.55	1900.98
Zosma18g00800	45.3484	3996.5	79.7512	2456.23	59.8444	100.707
Zosma18g00810	29.7599	154.827	23.5629	18.0076	10.9715	9.05228
Zosma18g00820	297.599	155.407	216.597	188.179	309.196	241.017
Zosma18g00830	378.376	303.855	335.318	268.313	414.921	402.826
Zosma18g00850	3351.53	6534.61	3361.33	4297.5	2958.31	1630.54
Zosma18g00860	75.1083	218.033	50.7508	29.7125	27.9274	16.973
Zosma18g00870	1150.72	817.624	877.263	603.253	1598.84	783.022
Zosma18g00880	86.4454	1479.84	20.8441	1148.88	114.702	3.3946
Zosma18g00890	232.41	185.56	260.098	210.688	222.422	256.858
Zosma18g00910	41.097	518.988	33.5318	54.9231	33.9118	22.6307
Zosma18g00920	21.2571	42.3309	41.6881	22.5094	16.9559	53.1821
Zosma18g00940	925.39	813.565	831.95	1112.87	863.754	1226.58
Zosma18g00950	5.66855	30.1535	4.53132	42.3178	5.98444	66.7605
Zosma18g00960	456.318	916.203	541.946	1655.79	429.882	1383.87
Zosma18g00970	444.981	266.163	328.067	229.596	359.066	233.096
Zosma18g00980	2599.03	2120.02	2122.47	1765.64	2171.35	1609.04
Zosma18g01020	388.296	307.334	387.881	309.73	361.061	379.064
Zosma18g01040	55.2683	695.27	80.6575	345.745	61.8392	69.0236
Zosma18g01050	551.266	242.388	679.698	253.006	409.934	580.477
Zosma18g01070	439.312	91.0404	462.194	202.585	623.379	453.745
Zosma18g01090	4045.93	280.08	3366.77	1202	5398.96	1401.97
Zosma18g01100	3422.39	801.388	3683.06	1715.22	4876.32	1871.56
Zosma18g01110	49.5998	44.6504	37.1568	71.1299	66.8262	24.8938
Zosma18g01120	379.793	878.511	246.504	1532.44	411.929	530.69
Zosma18g01130	2.83427	81.1825	4.53132	17.1072	10.9715	6.78921
Zosma18g01140	8.50282	19.7158	15.4065	12.6053	9.97406	45.2614
Zosma18g01180	7.08569	53.3485	0	4.50189	5.98444	3.3946
Zosma18g01190	263.587	113.076	290.004	171.072	237.383	299.857
Zosma18g01200	77.9425	77.1234	62.5322	81.9344	93.7562	53.1821
Zosma18g01210	0	30.1535	0	0	0	0
Zosma18g01220	1835.19	1024.06	1113.8	763.52	1803.31	1090.8
Zosma18g01290	124.708	37.6919	200.284	66.628	230.401	366.617
Zosma18g01310	1.41714	125.253	1.81253	5.40227	0	0
Zosma18g01320	405.301	494.634	321.724	360.151	385.996	244.411
Zosma18g01330	0	139.75	0	1.80076	0.997406	1.13153
Zosma190g00010	347.199	24.3548	602.665	126.953	351.087	712.867
Zosma190g00070	184.228	22.0353	396.943	36.9155	330.141	288.541
Zosma190g00080	1.41714	70.1649	0	76.5321	1.99481	3.3946
Zosma190g00130	181.394	252.826	134.127	273.715	203.471	138.047
Zosma190g00140	709.986	259.784	847.356	460.993	613.405	1044.41
Zosma1911g00010	664.637	877.351	791.168	919.286	813.883	1319.37
Zosma191g00010	741.163	430.847	723.198	534.824	673.249	634.791
Zosma191g00020	2.83427	1.73963	26.2816	25.2106	4.98703	53.1821
Zosma191g00030	2231.99	843.139	1998.31	1355.97	2607.22	2406.77
Zosma191g00040	2760.58	616.407	2523.94	1482.92	3104.93	2045.81
Zosma191g00060	355.701	251.086	397.85	297.125	432.874	377.933
Zosma191g00070	82.1939	142.069	105.127	181.876	121.684	80.339
Zosma191g00090	103.451	396.055	116.908	184.577	215.44	145.968
Zosma192g00010	478.992	131.632	415.975	225.094	474.765	349.644
Zosma192g00020	283.427	649.46	340.755	499.71	287.253	306.646
Zosma192g00030	0	4.639	0	84.6355	0	0
Zosma192g00040	229.576	614.088	288.192	494.307	243.367	338.329
Zosma192g00080	86.4454	1220.64	36.2505	436.683	57.8496	64.4975
Zosma192g00090	48.1827	35.3724	92.4389	84.6355	70.8158	213.86
Zosma192g00100	59.5198	191.939	50.7508	153.064	56.8522	47.5245
Zosma192g00110	1.41714	95.6794	0	60.3253	0	3.3946
Zosma192g00120	162.971	144.969	145.908	146.762	245.362	160.678
Zosma192g00130	8.50282	109.017	16.3127	63.0265	17.9533	38.4722
Zosma192g00140	361.37	326.47	390.6	367.354	399.96	607.634
Zosma192g00160	1469.57	416.35	1251.55	631.165	1459.21	1105.51
Zosma192g00170	11.3371	51.029	9.06264	4.50189	3.98962	1.13153
Zosma192g00180	0	96.8392	0	0.900378	1.99481	0
Zosma192g00190	28.3427	1.73963	25.3754	0	6.98184	4.52614
Zosma192g00200	68.0226	3.47925	126.877	63.9268	86.7743	76.9444
Zosma192g00210	223.908	152.507	287.286	153.064	181.528	149.363
Zosma192g00220	51.0169	10.4378	115.095	81.9344	57.8496	316.83
Zosma192g00230	802.1	879.091	909.889	1035.43	832.834	1124.75
Zosma192g00240	24.0913	113.656	25.3754	61.2257	14.9611	9.05228
Zosma192g00250	810.602	335.168	728.636	536.625	809.894	908.622
Zosma192g00260	17.0056	15.6566	33.5318	11.7049	33.9118	53.1821
Zosma192g00270	93.531	94.5197	65.251	114.348	41.8911	32.8145
Zosma192g00280	123.291	93.9398	177.628	108.946	106.722	178.782
Zosma192g00290	678.809	774.133	577.29	191.78	631.358	136.916
Zosma192g00300	49.5998	140.91	63.4385	153.965	57.8496	115.417
Zosma192g00320	72.274	71.3247	96.9702	36.9155	51.8651	33.946
Zosma192g00330	9.91996	105.537	16.3127	66.628	5.98444	33.946
Zosma192g00340	1901.8	2565.95	2057.22	2635.41	1728.5	2291.36
Zosma192g00350	544.181	1015.94	645.26	1130.87	518.651	827.152
Zosma192g00360	1048.68	1917.65	1308.64	2017.75	1080.19	1569.44
Zosma192g00370	28.3427	90.4605	20.8441	50.4212	36.904	19.2361
Zosma192g00380	325.942	139.75	330.786	231.397	362.058	245.543
Zosma192g00390	599.449	169.903	569.134	221.493	477.758	359.828
Zosma192g00400	14.1714	151.927	16.3127	104.444	17.9533	20.3676
Zosma192g00450	93.531	52.1888	109.658	39.6166	71.8132	35.0776
Zosma192g00460	34.0113	19.1359	55.2821	49.5208	35.9066	41.8668
Zosma192g00470	33254.5	4890.67	36766.2	13088.8	38073	21677.9
Zosma192g00480	365.621	289.938	394.225	352.948	414.921	425.457
Zosma192g00500	1.41714	95.0995	0	149.463	0.997406	1.13153
Zosma192g00510	559.769	465.06	583.634	711.299	546.579	683.447
Zosma192g00520	17.0056	230.79	13.594	80.1336	6.98184	0
Zosma192g00550	0	81.7624	0	0	0	0
Zosma192g00560	167.222	80.0228	141.377	81.034	151.606	177.651
Zosma192g00570	2454.48	878.511	2129.72	1033.63	2223.22	1476.65
Zosma192g00580	43.9312	185.56	126.877	172.873	201.476	629.133
Zosma192g00590	616.455	339.227	575.477	535.725	644.324	583.872
Zosma192g00600	452.067	324.15	405.1	322.335	486.734	365.486
Zosma192g00610	134.628	138.59	98.7827	99.0416	98.7432	96.1804
Zosma193g00010	49.5998	25.5145	60.7197	38.7162	39.8962	24.8938
Zosma193g00020	0	30.7334	0	0	0	0
Zosma193g00030	130.377	43.4906	319.005	144.961	171.554	805.653
Zosma193g00040	800.682	1387.64	900.826	945.397	507.68	769.444
Zosma193g00060	2.83427	46.39	1.81253	22.5094	7.97925	4.52614
Zosma193g00090	2145.55	1083.79	2310.97	1916	2257.13	1725.59
Zosma193g00100	0	51.029	0	9.90416	0	0
Zosma193g00110	0	45.2303	0	5.40227	0	0
Zosma193g00120	0	978.25	0	140.459	0	3.3946
Zosma193g00130	2760.58	769.494	2707.92	1075.05	2594.25	1385
Zosma193g00140	1683.56	448.823	1322.24	644.671	1989.83	984.435
Zosma193g00150	1730.32	735.862	1312.27	757.218	2206.26	513.717
Zosma193g00160	179.976	130.472	251.941	123.352	174.546	461.666
Zosma193g00170	19.8399	394.895	7.25011	210.688	7.97925	9.05228
Zosma193g00180	26.9256	46.9699	5.43758	45.0189	21.9429	14.71
Zosma193g00190	3223.99	1959.98	3925.93	4178.65	4096.35	7609.57
Zosma193g00200	0	493.474	3.62505	384.461	0.997406	15.8415
Zosma193g00220	1.41714	5.21888	37.1568	8.1034	1.99481	122.206
Zosma193g00230	977.825	1032.76	963.358	818.443	954.518	771.707
Zosma193g00250	598.032	758.477	803.856	1351.47	751.047	2703.24
Zosma193g00260	164.388	181.501	277.317	210.688	226.411	347.381
Zosma193g00280	480.409	332.269	653.416	543.828	439.856	511.454
Zosma193g00290	284.845	310.233	358.88	473.599	428.885	561.241
Zosma193g00300	131.794	489.995	267.348	605.954	150.608	175.388
Zosma193g00330	161.554	93.3599	197.565	182.777	195.492	468.455
Zosma193g00340	388.296	52.7686	799.324	160.267	634.35	1408.76
Zosma193g00350	1320.77	75.9637	1788.06	225.995	1457.21	1209.61
Zosma193g00370	568.272	904.605	1730.96	1510.83	532.615	1833.09
Zosma193g00380	959.402	73.0643	234.722	69.3291	659.285	104.101
Zosma193g00390	69.4397	52.1888	29.9067	6.30265	83.7821	13.5784
Zosma193g00400	1622.62	248.187	1096.58	499.71	1647.72	1211.87
Zosma193g00410	205.485	63.7863	304.505	127.854	434.869	225.175
Zosma193g00430	1198.9	559	864.575	506.012	1076.2	591.793
Zosma193g00440	406.718	341.547	449.507	452.89	477.758	664.211
Zosma193g00450	32.5942	23.195	41.6881	12.6053	64.8314	15.8415
Zosma193g00460	68.0226	17.9761	63.4385	43.2181	50.8677	71.2867
Zosma193g00490	138.879	117.135	99.689	126.953	129.663	99.575
Zosma194g00050	11.3371	369.381	14.5002	71.1299	5.98444	12.4469
Zosma194g00060	201.233	363.002	261.004	244.002	140.634	191.229
Zosma194g00070	26.9256	164.105	33.5318	92.7389	24.9352	19.2361
Zosma194g00080	1.41714	50.4491	0	6.30265	0	0
Zosma194g00090	2.83427	42.3309	0	3.60151	0	0
Zosma194g00100	270.673	1809.21	402.381	1221.81	279.274	459.403
Zosma194g00110	348.616	163.525	453.132	252.106	403.95	439.035
Zosma194g00120	1475.24	446.504	1322.24	677.084	1424.3	761.523
Zosma194g00130	75.1083	745.72	116.002	189.98	86.7743	81.4705
Zosma194g00140	22.6742	220.353	21.7503	142.26	18.9507	5.65767
Zosma194g00160	371.29	1033.92	593.603	1086.76	339.118	1120.22
Zosma194g00170	619.289	652.36	404.194	567.238	890.684	527.295
Zosma194g00180	124.708	135.691	82.47	126.053	187.512	115.417
Zosma194g00210	104.868	401.274	114.189	181.876	92.7588	89.3912
Zosma194g00220	412.387	242.968	663.385	541.127	270.297	1088.54
Zosma194g00230	117.622	187.88	183.972	150.363	74.8055	101.838
Zosma194g00240	75.1083	102.058	81.5637	103.543	109.715	205.939
Zosma194g00250	1054.35	149.028	1334.02	510.514	929.583	779.627
Zosma194g00260	469.072	182.081	501.164	289.021	472.771	443.562
Zosma194g00280	651.883	239.488	483.038	318.734	558.547	553.32
Zosma195g00020	51.0169	126.993	157.69	163.869	26.93	133.521
Zosma195g00030	18.4228	50.4491	10.8752	89.1374	29.9222	14.71
Zosma195g00040	212.571	181.501	199.378	222.393	277.279	273.831
Zosma195g00060	97.7825	91.0404	94.2514	88.237	104.728	127.863
Zosma195g00070	1262.67	427.368	1290.52	856.259	1113.11	1950.77
Zosma195g00080	12.7542	123.513	17.219	686.088	10.9715	2.26307
Zosma195g00090	1629.71	580.455	1620.4	816.643	1442.25	650.632
Zosma195g00100	290.513	165.264	271.879	183.677	319.17	253.464
Zosma195g00120	28.3427	121.774	38.0631	107.145	33.9118	16.973
Zosma195g00130	256.502	404.173	342.568	376.358	324.157	289.673
Zosma195g00140	29.7599	46.39	19.0315	12.6053	25.9326	22.6307
Zosma195g00160	1864.95	226.151	1714.65	730.206	2666.07	2579.9
Zosma195g00190	2454.48	628.585	2010.09	843.654	2404.75	1358.97
Zosma195g00200	4.25141	285.299	5.43758	1138.08	4.98703	40.7352
Zosma195g00210	2464.4	1013.62	2101.63	1796.25	2001.79	2866.18
Zosma195g00230	617.872	990.427	950.671	1645.89	754.039	2403.38
Zosma195g00240	487.495	1129.6	522.914	807.639	429.882	721.919
Zosma195g00260	2197.98	679.614	1928.53	927.389	1981.85	1465.34
Zosma195g00270	1173.39	433.747	1167.27	659.077	981.448	1411.02
Zosma195g00280	372.707	572.917	439.538	612.257	370.038	803.39
Zosma195g00290	106.285	128.732	72.5011	81.9344	74.8055	75.8128
Zosma195g00310	274.925	301.535	284.567	284.519	292.24	257.99
Zosma195g00330	807.768	586.254	666.104	551.031	803.909	623.476
Zosma196g00010	75.1083	240.648	117.814	233.198	125.673	196.887
Zosma196g00020	28.3427	44.0705	31.7192	15.3064	37.9014	13.5784
Zosma196g00030	1.41714	265.003	12.6877	579.843	1.99481	411.879
Zosma196g00050	763.837	604.81	925.295	797.735	809.894	758.128
Zosma196g00060	2.83427	23.7749	0	60.3253	0.997406	0
Zosma196g00070	0	67.8454	0	19.8083	0	6.78921
Zosma196g00080	314.604	189.619	456.757	557.334	387.991	1213.01
Zosma196g00090	1317.94	587.414	1091.14	775.225	1369.44	1317.11
Zosma196g00100	2166.8	255.725	2298.28	670.782	2266.11	1753.88
Zosma196g00110	4224.49	8372.82	4623.76	20001	1576.9	40479.5
Zosma196g00130	2695.39	102.638	2613.66	384.461	1922	1155.3
Zosma196g00160	274.925	2028.4	384.256	1908.8	477.758	150.494
Zosma196g00180	303.267	174.542	314.473	156.666	300.219	165.204
Zosma196g00190	79.3597	82.9222	71.5948	93.6393	69.8184	201.413
Zosma196g00200	1167.72	449.403	1174.52	572.64	1182.92	995.75
Zosma196g00210	204.068	234.849	165.846	268.313	166.567	184.44
Zosma196g00220	558.352	520.148	616.259	807.639	601.436	933.516
Zosma196g00230	921.139	549.142	595.415	549.231	668.262	386.985
Zosma196g00240	185.645	438.386	161.315	253.907	197.486	148.231
Zosma196g00260	4.25141	39.4315	7.25011	30.6128	1.99481	2.26307
Zosma196g00280	9.91996	155.986	9.9689	90.9382	4.98703	6.78921
Zosma196g00290	0	452.303	23.5629	136.857	15.9585	69.0236
Zosma196g00300	442.147	516.089	550.102	530.323	519.649	598.582
Zosma196g00310	230.993	207.595	253.754	199.884	280.271	160.678
Zosma196g00320	280.593	250.506	187.597	233.198	291.243	237.622
Zosma196g00330	211.153	221.512	167.659	149.463	159.585	171.993
Zosma196g00340	83.6111	14.4969	111.47	60.3253	91.7614	247.806
Zosma196g00350	42.5141	408.812	43.5007	126.953	32.9144	21.4992
Zosma196g00370	395.381	351.984	377.912	318.734	387.991	246.675
Zosma196g00400	73.6911	74.8039	58.9071	50.4212	43.8859	21.4992
Zosma196g00410	1064.27	790.37	1044.02	656.375	931.577	611.029
Zosma196g00420	0	0	0	244.903	0	0
Zosma196g00440	338.696	200.057	362.505	357.45	419.908	407.352
Zosma196g00450	627.792	1518.11	661.572	1110.17	769.998	548.794
Zosma196g00460	76.5254	365.901	60.7197	150.363	27.9274	21.4992
Zosma196g00470	1139.38	343.866	1013.2	536.625	1146.02	863.361
Zosma196g00490	1629.71	390.836	1447.3	520.418	1511.07	975.383
Zosma196g00500	4444.14	367.061	4984.45	1083.15	5363.05	3176.22
Zosma196g00510	2.83427	80.0228	0	4.50189	0.997406	3.3946
Zosma196g00520	202.651	751.518	205.722	887.773	152.603	284.015
Zosma196g00540	178.559	42.9108	179.44	73.831	180.531	107.496
Zosma197g00010	102.034	90.4605	106.939	141.359	97.7458	126.732
Zosma197g00030	110.537	35.9523	6.34385	8.1034	81.7873	5.65767
Zosma197g00060	344.364	822.843	372.474	844.554	340.116	316.83
Zosma197g00070	114.788	99.7385	77.9387	54.0227	96.7484	46.3929
Zosma197g00080	358.536	347.925	437.725	442.086	358.069	408.484
Zosma197g00100	124.708	150.768	140.471	117.95	95.751	56.5767
Zosma197g00110	43.9312	390.256	73.4074	356.55	38.8988	48.656
Zosma197g00120	486.078	1392.28	615.353	2148.3	756.034	948.226
Zosma197g00130	155.885	477.817	177.628	423.178	118.691	190.098
Zosma197g00180	0	38.8516	0	24.3102	0	1.13153
Zosma197g00240	1098.28	1009.56	909.889	827.447	988.43	872.413
Zosma198g00010	192.731	110.176	184.878	135.057	178.536	65.629
Zosma198g00020	29.7599	20.8755	29.0004	52.2219	14.9611	119.943
Zosma198g00030	293.347	233.11	424.131	276.416	440.854	254.595
Zosma198g00040	45.3484	71.3247	48.9382	67.5283	50.8677	40.7352
Zosma198g00050	1275.42	545.663	1005.95	589.748	1293.64	985.567
Zosma198g00060	327.359	225.571	352.537	249.405	384.001	305.514
Zosma198g00080	8.50282	53.9284	3.62505	2.70113	2.99222	0
Zosma198g00090	585.278	408.232	609.009	497.009	656.293	788.68
Zosma198g00110	168.639	5.79875	189.409	45.9193	244.365	174.256
Zosma198g00130	17.0056	95.0995	16.3127	18.9079	20.9455	19.2361
Zosma198g00140	532.844	495.213	396.037	625.763	399.96	1029.7
Zosma198g00190	62.354	133.371	85.1888	80.1336	81.7873	59.9713
Zosma198g00210	256.502	287.618	181.253	271.914	258.328	267.042
Zosma198g00240	1621.2	1265.29	1423.74	1109.27	1455.22	1331.82
Zosma198g00250	100.617	20.2956	126.877	36.0151	197.486	296.462
Zosma198g00260	307.519	158.306	236.535	99.0416	240.375	71.2867
Zosma198g00270	348.616	731.803	425.944	693.291	189.507	1193.77
Zosma198g00280	1274.01	2469.69	945.233	2032.15	1036.31	885.992
Zosma199g00010	409.553	186.72	340.755	175.574	345.103	209.334
Zosma199g00020	768.088	301.535	861.857	230.497	707.161	857.703
Zosma199g00030	63.7712	1332.55	75.2199	3383.62	99.7406	1052.33
Zosma199g00040	43.9312	39.4315	30.813	55.8234	61.8392	65.629
Zosma199g00050	361.37	261.524	308.13	349.347	390.983	370.012
Zosma199g00060	110.537	42.9108	88.8138	63.0265	111.709	83.7336
Zosma199g00070	620.706	582.195	616.259	567.238	674.247	816.968
